user_id,item_list
179,8304 16954 24484 20894 16197 15764 24093 6329 22402 16218
180,14876 18987 3556 5467 2579 15562 4787 17464 25693 6612
181,19480 19089 13797 8251 10269 9591 19709 23600 4927 21552
182,15903 17517 5150 19973 22075 25083 5272 9092 3261 16775
183,23600 19709 12409 17723 23481 7494 20095 6198 20146 5522
184,7823 15749 16394 10073 17233 9683 15844 10491 10753 17668
185,653 21255 5250 7607 15809 14018 1385 4198 5673 6363
186,7583 16394 7013 17877 22554 21199 3264 23895 24577 21373
187,10747 19518 2825 23879 1254 13763 21139 18515 7243 4072
188,9017 23895 11748 24577 10747 17877 11823 6454 9819 1095
189,25407 16772 8097 5044 15691 9555 23141 7095 17229 10834
190,6734 23154 25171 10594 25407 8316 5108 25872 8574 23001
191,6897 18806 13690 8691 1026 20990 4582 23698 19608 14821
192,24093 15764 8304 17820 5412 24109 4803 57 18122 3997
193,3656 484 11848 3812 7115 9155 17013 18404 14356 24243
194,11367 24753 18259 1538 13348 24566 6686 1110 24075 11426
195,10020 399 1092 16703 18503 7030 21011 3133 23648 6145
196,3497 24383 10917 681 19985 3744 18088 6076 8375 4147
197,16266 22075 17586 5272 13388 6960 18758 8318 9092 15903
198,6088 22646 15459 23536 3983 4324 2868 2333 9591 22359
199,8249 15234 6446 7450 3572 11121 15196 9041 12601 22121
200,23244 7494 17723 19089 5491 1432 19525 13415 20146 8894
201,19089 20146 24355 17760 19480 19709 16630 8097 6329 12119
202,868 4341 10175 24586 25575 17407 6264 14172 25063 24164
203,24444 8987 19161 13686 4289 14253 3968 14406 4444 19705
204,12061 9851 25675 24075 9438 8560 9591 1863 22554 19401
205,23536 2333 18190 21854 3983 18872 15459 6088 11792 22646
206,17858 4620 2333 3668 921 13837 19120 23666 18380 7992
207,6239 23628 8158 6760 25740 15006 14609 20518 19480 4766
208,5491 6865 13415 20083 15959 19908 11979 471 6111 18980
209,19874 4502 24355 18419 17668 10418 19355 24014 15234 12413
210,17908 25034 2798 7016 9636 20915 8392 12953 24333 12093
211,7836 6380 23505 12236 25779 15655 6901 2210 9609 13051
212,4728 7720 19089 2448 9637 12409 17723 11900 3070 7836
213,24515 19915 16862 4987 1050 18463 13396 1866 15009 18500
214,24075 10269 9438 5942 25675 773 23799 22554 20301 15564
215,15925 7709 8676 1479 13894 20917 10377 4308 21947 23280
216,7012 18644 19504 23398 5763 17697 6510 16758 15271 14396
217,16966 562 3348 9282 9797 25643 11987 3518 10203 1387
218,11334 15196 5150 17546 10766 9602 12142 21493 19010 9511
219,13609 8709 18793 497 23328 20333 13424 9662 9769 4936
220,24075 9438 22554 10269 12061 18293 10786 15564 9851 12923
221,7939 17668 19826 7646 6612 53 22332 19178 11459 20308
222,14684 4502 20308 18419 5581 10418 17668 15234 4257 7883
223,9003 13562 7167 7639 17149 15387 5191 12273 2894 19480
224,2485 19340 3788 15795 15645 2679 13226 10162 22949 2001
225,25407 16772 8990 1436 9555 7095 24143 15691 4878 23255
226,769 22717 23506 8193 2590 9378 4492 14585 20424 13019
227,15124 19631 11737 10522 11903 11033 9260 13028 8823 2854
228,19631 2854 16365 20191 17668 8097 11033 12630 4203 9091
229,20613 17248 20637 12083 4384 16222 17076 891 10188 25767
230,711 6097 12759 21373 7946 7069 21936 22475 19150 23086
231,24075 22554 9438 18293 10269 5942 12923 10786 25260 19089
232,1457 4684 9533 25335 13030 11792 19180 20166 3747 22060
233,24098 13625 9859 6938 3577 14666 21024 5862 10569 195
234,16577 5930 306 11197 11354 10951 3913 12601 12943 22731
235,21042 16577 14328 22731 25416 23659 1972 5930 12936 4351
236,6088 22359 22646 9591 15459 14418 13541 25903 9386 8811
237,14838 17857 8959 91 24327 214 6734 19063 6810 14969
238,16897 18330 5497 6139 21872 22615 12945 20820 16871 13845
239,10513 21802 6616 22739 11597 9618 8753 13756 18799 25281
240,10556 21920 10467 12597 588 3903 8104 17963 10195 1064
241,25308 19123 3782 11369 21780 10002 9358 3266 1211 6121
242,1397 10592 25675 15275 20644 18499 8529 8545 7487 7012
243,5907 5251 19970 11832 800 16116 9911 12101 9018 18121
244,24075 25675 5078 9438 14684 4502 10269 18293 16324 8395
245,5487 1785 999 3255 17552 16112 7885 9284 23536 11716
246,2426 1583 10594 7991 6734 12818 18392 5044 17156 10981
247,7816 24216 22750 6294 24230 23847 3130 23004 18293 6358
248,656 281 1771 15929 8367 22520 5003 13522 7728 9159
249,19089 18984 7494 17723 12409 20146 16630 23600 24209 6198
250,14382 9159 5152 12719 23335 19653 626 551 23722 7728
251,19526 3613 18501 8529 561 13128 9190 15790 10137 20762
252,24199 10347 22756 13810 175 24546 19061 2281 22817 14506
253,13552 5284 9438 4115 5522 1712 4605 24075 341 17114
254,9438 25675 5942 12061 25407 22554 9851 10786 23799 13118
255,4559 14006 23838 3667 11876 25486 11390 4038 15364 12865
256,14462 13290 23043 13072 14212 5029 24520 11129 16239 3636
257,2426 14684 4502 9555 23154 7727 7883 10418 24355 12818
258,11618 23600 16630 12409 20095 7494 20146 19709 2665 17723
259,16324 14386 17637 6652 2459 19532 8395 11022 10062 5078
260,25407 6734 9555 12050 10834 13711 18392 10792 1583 16906
261,7030 16301 19577 11855 3281 2667 13954 5324 9293 3133
262,19792 8492 2441 7932 468 6222 7506 25733 13831 20979
263,19857 18949 25711 3188 23801 11645 14396 13020 13757 10017
264,24355 18419 22653 20308 5581 17668 10418 5078 11737 1714
265,4543 10269 24075 12061 3059 13949 129 24322 10133 10401
266,8545 15394 5475 13490 9304 5221 11645 20480 1288 7917
267,21733 18486 3127 14189 16460 21586 21111 13126 6365 14282
268,2426 15691 23468 6327 9555 23154 23141 10834 7049 1583
269,5044 19089 16630 16188 8785 3572 11295 3165 19709 5646
270,21854 13541 23536 2333 15459 2868 6088 5717 16805 7235
271,6955 773 10808 6802 18268 8541 22177 991 10186 1921
272,25675 4512 19401 24075 19564 18293 25463 15877 9438 7202
273,2426 23154 9555 7991 6734 17156 16906 23141 13711 18392
274,24770 17517 8318 25167 19402 9092 19828 12698 5272 658
275,25675 7487 17860 24075 4296 22410 11748 3506 12453 16574
276,15898 17926 2306 18727 9950 20023 20819 6833 22323 21391
277,5717 12341 18190 9284 18114 2432 11764 10788 13541 6662
278,11979 24420 7117 1628 15379 14339 1441 15959 10784 17802
279,6938 24098 19961 9859 17199 1103 3577 10604 20898 18689
280,24355 4502 19874 18419 15231 23403 4257 17668 20308 15234
281,12061 2333 18190 13541 23711 2300 5396 23536 21854 6088
282,9703 24484 23071 16711 24093 3810 1810 8304 15764 11153
283,4620 18190 5717 23536 15327 2333 2868 6088 15335 23457
284,4502 14684 4257 18419 19874 16394 12214 9819 9683 15234
285,13865 5420 15636 6743 15234 7109 25886 9178 15903 15196
286,1863 7266 13628 18122 364 12061 12801 6923 15302 22359
287,25305 1684 24200 17369 21081 5188 5733 13911 10139 5933
288,9234 18878 5942 24075 16385 8436 3086 8742 7920 15766
289,3527 10839 13433 7839 14104 17768 12616 24546 23840 13504
290,471 24962 18980 6279 10784 17802 21704 11979 14248 15959
291,10865 4787 13885 2579 15415 17464 20371 12808 22847 17121
292,7333 23689 17546 15658 24958 5703 3799 3971 17187 12698
293,22754 9508 9753 6867 14273 14864 10980 25613 3439 7179
294,23450 9876 23796 14764 21667 22257 17036 13351 17856 10150
295,8784 1808 25162 9477 13708 23783 2729 18311 15656 8825
296,25407 19089 15691 9555 7494 20095 23154 16630 10594 11295
297,11702 14104 13810 16011 5937 13552 8805 25526 12087 18547
298,18512 20308 14684 6612 8395 21085 23109 8769 4502 9829
299,14436 8919 19427 25621 8855 23579 8488 24640 16856 12133
300,25407 14356 5044 15691 22121 19715 2426 9992 2643 20367
301,12409 20095 17723 19709 16630 2665 19480 12119 22121 8894
302,25903 1378 10789 6926 6088 13009 20802 21890 24405 14522
303,7144 15903 18636 22075 4118 17546 19973 5150 10766 9531
304,23481 13797 14291 23600 21552 19910 8544 8704 11687 16630
305,23258 9284 3255 17552 18190 5717 11716 23536 9497 15327
306,13686 11357 15993 11305 3905 1566 3968 24444 14406 1097
307,6600 18190 12341 18246 12172 18838 8213 7849 15145 14038
308,2868 2333 13541 3983 18190 16805 15459 9029 21854 6088
309,25228 9179 520 14006 9813 6734 7188 9781 176 18241
310,25071 20657 19379 20146 22445 1240 8431 8894 16176 25407
311,22548 8709 3037 18793 459 5032 497 20300 15559 16172
312,5717 18190 15327 9284 13541 3835 13837 921 18114 16112
313,25675 22554 22750 24075 6294 25046 22128 12061 9851 9438
314,11702 22622 4025 6 25458 21248 13810 19007 24199 22313
315,6088 2333 13541 5717 1863 18190 10450 3983 11792 6588
316,11532 24862 13226 10542 9297 17331 13962 19175 18798 25078
317,10009 2333 20496 25030 7235 16503 19114 8640 141 4927
318,1121 2327 24285 15207 25564 20892 17478 22378 12185 5702
319,3631 18305 21266 3506 3551 23426 18404 10269 6359 7553
320,12601 6446 21042 679 25738 22121 3812 19852 4351 14356
321,21802 20163 11597 13494 17145 15330 15905 17899 13756 25281
322,3981 15595 19119 25044 5291 25782 5438 11594 99 620
323,24014 19355 890 12413 14684 1258 20308 24355 18419 19213
324,2639 15899 2401 22158 8990 16772 19468 23154 10620 20
325,359 8395 20345 17637 2835 19874 16324 14684 2459 11242
326,6734 9021 2791 10503 6816 8231 14509 19843 25718 16206
327,17925 9645 24929 20438 8092 3010 23270 11668 23447 6505
328,22079 7946 19948 12714 15800 22010 10792 18899 23895 25369
329,14684 18512 19874 22653 11832 24355 20308 25201 18419 10418
330,10269 9438 22554 12061 5942 10786 9851 18293 25260 12923
331,23749 5187 16266 15636 25702 12158 2286 23197 592 5815
332,12710 773 20290 12273 364 14291 21552 21030 17760 8538
333,5717 18190 11792 6088 10450 4620 9284 24075 9218 16805
334,21733 4218 15197 14189 9168 11723 22548 15663 18486 21586
335,9851 24075 11792 25675 9337 2333 15459 5717 6088 23536
336,19874 14684 4502 16538 17668 24355 18512 10337 10418 14158
337,10747 10707 12158 9293 7662 21674 5629 9858 2126 25192
338,22118 19824 20201 15188 11086 20676 3846 4680 4854 19031
339,9733 24070 6691 4980 12050 8037 11340 14211 11348 8309
340,8395 19874 2459 17637 24711 359 16324 2835 20553 2570
341,15592 7775 15708 15741 15053 991 25693 22807 5676 4191
342,18190 19588 22356 21854 11190 2868 12061 25675 9284 2333
343,20658 22982 23795 5721 15144 2669 12849 24202 7587 19705
344,11871 4502 5084 21139 5815 19874 592 18419 1547 8295
345,5549 681 13294 3422 20404 7111 5025 9066 7039 22806
346,5078 16324 359 8395 2835 20308 19874 17637 17668 11022
347,16873 8229 10994 7981 5815 17664 9819 25741 6500 15246
348,16365 25201 19631 15124 14684 2854 4502 15363 1714 10418
349,4222 23109 13109 10437 4150 14253 13418 13138 14207 292
350,8123 24898 24138 4413 3660 12162 20335 19150 13748 15939
351,16387 10761 16122 1195 24063 15161 8203 12390 9272 20952
352,15459 22646 23536 18190 9591 2333 2868 3983 12341 5717
353,13797 23600 14291 8251 16630 19480 19709 11618 14895 7601
354,17160 24603 623 7335 20466 23923 10990 5593 18246 6478
355,11340 4980 12050 25407 8316 9322 14211 8309 2426 5
356,8987 15993 15903 11305 25675 16849 1097 7964 13686 19220
357,3631 23737 17680 1414 19166 22635 18060 14551 17625 21863
358,8524 15830 8544 5119 14012 18619 9243 6782 24472 477
359,14684 5581 4502 12214 4257 19874 16394 7883 15234 1714
360,15903 17517 15234 5044 12552 21222 4588 3572 22121 4257
361,5406 7898 16865 23460 4928 15892 4833 10329 3249 6658
362,502 3497 5469 3744 9060 17541 11848 13887 6164 2995
363,22858 16218 129 8342 1422 16129 25695 1731 14244 13693
364,22359 9050 14418 13541 21982 24764 1378 6754 20130 20802
365,3037 5032 497 9769 15559 13424 4936 9662 7611 15910
366,115 17866 2236 1594 23771 17787 2049 301 8051 16751
367,23109 11925 13485 914 4825 7910 7869 9358 7587 25574
368,9438 10269 22554 12061 5942 10786 9851 18293 25260 15564
369,18984 19089 24209 5522 8431 20095 7494 17723 11091 23600
370,15562 1185 4260 15908 20308 7169 24964 14418 1258 15433
371,8796 23523 12885 4 16332 21072 21413 13726 15578 5609
372,4620 23536 2333 13030 2868 10788 22646 9284 21854 10450
373,7710 17877 17753 11748 21245 12638 24268 15410 78 25585
374,13319 12191 574 12087 12080 24513 10057 19614 24140 15071
375,2426 21061 10162 13226 10594 9555 2001 3744 2679 8529
376,17230 8560 23230 10775 9116 9591 9186 3863 13722 17471
377,7494 2665 20146 16630 20095 17723 19709 19480 3165 24128
378,13552 913 4781 18886 2422 13328 13573 22701 14188 6278
379,3744 21061 15572 14141 8986 588 4973 13887 1869 502
380,23154 10594 9555 15691 10834 6327 6734 8316 1583 17156
381,21527 6239 5562 23628 6760 10182 14978 22858 25740 24104
382,7553 25675 17860 16425 25260 23888 22554 23270 15564 20438
383,9438 22554 12061 9851 5942 23799 16890 13118 15564 19401
384,11730 23909 19910 25873 11687 14291 13352 11091 17760 16630
385,24481 25013 15207 17478 24197 10396 18399 5227 10796 24014
386,21147 19977 15984 18839 9901 3749 22767 15115 5308 4463
387,17592 1282 13540 5887 16758 2308 6572 8633 13976 4356
388,23774 2118 13503 25596 6450 5952 7583 11533 13149 20863
389,2426 23154 9555 10594 10834 7991 17156 6734 18392 16906
390,23600 20095 19480 7494 12409 2665 11658 19709 23481 18930
391,9438 9637 16195 153 19332 18751 17700 14599 18448 2448
392,20986 5629 17369 21510 8538 23184 13911 11604 1684 5188
393,21304 14684 20308 19874 4502 7829 10073 24355 24197 9650
394,21030 14291 8538 17865 20061 17277 2811 7650 19480 8704
395,23537 20935 4147 13294 2236 16651 7736 3497 22445 8894
396,13508 11772 13169 16641 2995 13022 11848 18859 8799 16728
397,2426 18499 12662 20325 10594 8990 16353 11205 14354 12719
398,21409 20963 2798 4184 23405 15224 12381 1702 9294 17908
399,11533 5952 19875 15169 8860 3737 4366 6708 12050 1056
400,18245 16717 9398 8062 1329 8350 4384 23392 12083 8680
401,1863 8544 9591 4966 2996 20711 8560 24410 20108 11384
402,12488 1151 19150 1236 21373 24138 10284 5616 12162 3441
403,19976 13433 4502 8430 22467 5542 25801 17313 24517 25804
404,22473 9602 6426 8806 15191 18264 21493 11356 18449 11174
405,14684 4502 19874 19879 10418 18419 6329 6612 20308 5581
406,14684 18987 15562 2274 2835 2729 2304 4502 19429 15234
407,10269 25675 9438 22554 12061 9851 5942 10786 25260 18293
408,562 14129 9282 3657 21871 21479 25491 18493 19196 9797
409,16790 11755 17205 4525 17418 19991 25459 14568 409 11839
410,1329 16177 14727 17248 16717 17743 22662 25737 8079 16688
411,16630 12914 13797 20095 19089 8097 19480 18984 9664 22445
412,8097 24577 16394 4257 12914 15234 17070 25407 19874 7013
413,7266 12801 13628 21552 8560 4940 22645 14385 18122 16552
414,10269 9438 25675 12061 5942 9851 10786 25491 23127 22554
415,15537 4686 6011 2109 18870 21382 24371 20807 12138 365
416,3774 5771 3345 24439 2663 11215 1164 11326 4906 7421
417,16241 927 19355 890 5078 16301 24014 23844 17133 9779
418,14684 4502 18512 19874 11737 11672 1714 24355 15363 10418
419,9591 18122 12801 14385 1960 21552 13628 22645 8920 19822
420,23975 11623 9520 1745 19007 1959 4859 24839 9438 16480
421,1702 16726 4184 20963 23405 21409 17908 15224 7053 7016
422,14159 13283 21450 14619 21991 772 14912 8645 6876 21621
423,9591 8544 4966 22511 11452 4940 8560 8920 13628 22645
424,20308 22653 15363 18419 1714 6612 5581 7883 11832 19189
425,1863 21552 8544 22511 7639 11868 13541 15327 22804 21464
426,5815 17370 8396 14017 22891 592 10994 12454 8295 18714
427,12719 15238 1218 9286 1900 3629 2976 23776 15932 12340
428,23618 625 22731 3913 15331 1 6734 15903 21395 9675
429,304 13342 7993 18852 4738 14289 13232 17855 25235 19326
430,20686 21421 11775 8493 21879 7886 5389 5514 5724 10538
431,5083 17418 11096 4670 24992 14061 10734 17509 12072 25950
432,15903 16775 25083 8318 9092 22075 10397 19973 658 12223
433,8769 14684 20308 9327 17739 16786 4257 15124 24197 10073
434,4620 6829 7849 15327 2202 5717 11764 12341 8920 11716
435,956 9934 15562 25868 10201 6380 1920 2579 12906 17948
436,6198 17723 19089 23600 20095 20146 7494 19709 16630 12409
437,2665 20146 8894 15691 19089 5044 7494 8097 20095 19480
438,6579 12239 519 9503 11985 20873 13592 8314 20327 19812
439,23154 2426 10594 17156 25407 21920 9322 5 1056 18392
440,16028 9498 24000 3203 448 23394 6801 23061 3335 1593
