user_id,item_list
176,23127 5717 21854 9315 12061 6004 2300 22646 5396 15327
177,25407 6734 10594 21920 1583 9555 15691 10834 17143 8316
178,22657 8251 23909 6599 8704 7639 15490 11436 15830 2759
179,8304 16954 24484 20894 16197 6329 15764 24093 23109 22402
180,14876 2579 5467 3556 18987 15562 4787 25693 17464 10865
181,19480 13797 19089 8251 10269 9591 19709 23600 14895 21552
182,15903 17517 5150 19973 22075 5272 3261 9092 25083 4654
183,23600 19709 17723 12409 7494 23481 20095 6198 20146 5522
184,7823 15749 16394 17233 10073 9683 10491 16588 10753 20651
185,21255 653 5250 7607 15809 14018 5673 4198 1385 6363
186,7583 16394 17877 7013 21199 7553 22554 3264 24577 23895
187,10747 19518 2825 23879 1254 7243 18515 13763 21139 4072
188,9017 11748 23895 24577 10747 11823 8649 1095 17877 9819
189,25407 16772 8097 5044 15691 9555 10834 12466 23141 17229
190,6734 23154 25171 10594 25407 5108 8316 8574 23001 25872
191,18806 6897 13690 8691 1026 20990 13202 4582 23698 19608
192,24093 15764 8304 17820 5412 24109 4803 57 18122 3997
193,3656 484 3812 11848 7115 17013 24243 14356 18404 9155
194,11367 24753 18259 13348 1538 24566 6686 24075 1110 11426
195,10020 399 1092 7030 18503 16703 3133 23648 21011 6145
196,3497 24383 19985 10917 681 18088 3744 8375 6076 4147
197,16266 22075 17586 5272 6960 13388 18758 8318 9092 7268
198,6088 22646 15459 23536 3983 4324 2868 2333 9591 22359
199,8249 15234 6446 7450 3572 11121 9041 22121 15196 12601
200,23244 7494 1432 5491 17723 13415 19089 19525 20146 11802
201,19089 20146 17760 24355 16630 12119 19480 8097 4112 19709
202,868 4341 10175 25575 24586 17407 6264 14172 25063 24164
203,24444 19161 8987 13686 4289 14253 3968 4444 14406 19705
204,12061 9851 25675 24075 9591 8560 9438 22554 1863 11384
205,23536 2333 18190 21854 3983 18872 15459 11792 6088 22646
206,2333 4620 13688 14618 17858 13654 921 18380 15709 11987
207,6239 23628 8158 6760 25740 15006 14609 20518 19480 4766
208,6865 5491 13415 20083 19908 15959 6111 4195 471 18980
209,19874 4502 24355 18419 17668 19355 24014 10418 12413 890
210,17908 25034 7016 2798 20915 9636 24333 12953 8392 12093
211,6380 7836 23505 12236 25779 2210 13051 15655 11899 6901
212,4728 19089 7720 2448 9637 16630 12409 17723 11900 9130
213,24515 19915 16862 1050 4987 18463 11876 13396 8395 7303
214,24075 10269 9438 5942 25675 773 22554 23799 12550 15564
215,15925 7709 8676 1479 13894 21947 10377 20917 4308 18905
216,7012 18644 19504 23398 5763 17697 16758 6510 15271 14396
217,16966 562 9282 3348 9797 25643 10203 3518 1387 21871
218,11334 15196 9602 10766 5150 19010 17546 21493 15234 12142
219,13609 8709 23328 18793 497 20333 13424 9662 9769 4936
220,24075 9438 22554 10269 12061 18293 10786 9851 15564 12923
221,7939 7646 19826 22332 53 19178 11459 4729 6325 6612
222,14684 4502 20308 18419 5581 10418 17668 7883 4257 15234
223,9003 13562 7167 7639 17149 15387 5191 19480 10455 12273
224,2485 19340 3788 15795 15645 2679 13226 22949 10162 2001
225,25407 16772 8990 1436 9555 24143 23255 7095 1583 15691
226,769 22717 23506 8193 2590 9378 4492 14585 13019 20424
227,15124 19631 11737 10522 9260 11903 13028 8823 2854 2412
228,19631 2854 16365 20191 8097 17668 12630 24577 11033 9091
229,20613 20637 17248 4384 12083 17076 16222 891 10188 25767
230,711 6097 12759 21373 7946 7069 21936 22475 10698 19150
231,24075 22554 18293 9438 10786 5942 12923 19089 10269 12061
232,1457 4684 9533 20166 25335 19180 13030 11792 3747 22060
233,24098 13625 6938 9859 3577 21024 14666 5862 10569 19961
234,16577 5930 306 11354 11197 10951 3913 12601 12943 22731
235,21042 16577 14328 25416 22731 23659 1972 12936 5930 4351
236,6088 22646 22359 15459 13541 14418 9591 25903 2333 8811
237,14838 17857 8959 91 24327 214 21473 6734 14969 19063
238,16897 18330 5497 6139 21872 12945 20820 16871 22615 15394
239,10513 21802 6616 22739 11597 9618 13756 18799 25281 8753
240,10556 21920 10467 12597 3903 8104 8097 17963 10195 588
241,25308 19123 11369 3782 21780 10002 9358 1211 3266 6121
242,1397 10592 15275 25675 20644 18499 8529 8545 7487 16758
243,5907 19970 5251 800 11832 16116 12101 9911 9355 17157
244,24075 25675 5078 14684 9438 4502 16324 10269 18293 8395
245,5487 1785 999 3255 17552 16112 7885 9284 23536 9497
246,2426 1583 10594 7991 6734 12818 18392 5044 17156 10981
247,7816 24216 23847 22750 24230 6294 3130 18293 23004 6358
248,656 281 1771 15929 8367 22520 5003 13522 7728 8893
249,19089 18984 7494 17723 12409 16630 20146 24209 6198 23600
250,14382 9159 23335 5152 12719 19653 626 551 23722 7728
251,19526 3613 18501 8529 13128 9190 561 10137 20762 15790
252,24199 10347 22756 175 13810 24546 22817 19061 2281 9976
253,13552 5284 5522 4115 1712 4605 17114 9438 341 8819
254,9438 25675 25407 5942 12061 9851 22554 23799 10786 13118
255,4559 14006 3667 23838 11876 25486 4038 11390 15364 21757
256,14462 13290 3636 14212 13072 23043 23540 5029 11129 829
257,2426 14684 4502 9555 23154 7727 6327 10418 7883 24355
258,11618 23600 16630 20095 12409 7494 20146 2665 19709 19480
259,16324 14386 17637 6652 19532 2459 8395 10062 11022 23434
260,25407 6734 9555 12050 10834 18392 13711 10792 1583 10908
261,7030 16301 19577 3281 2667 11855 5324 3133 9293 13954
262,19792 8492 2441 7932 468 6222 7506 25733 13831 20554
263,19857 18949 25711 3188 23801 14396 11645 13020 13757 15703
264,24355 22653 18419 20308 5581 17668 10418 5078 19879 1714
265,4543 10269 24075 12061 3059 13949 24322 129 10401 25205
266,8545 15394 5475 13490 9304 5221 20480 11645 1288 7917
267,21733 18486 3127 14189 16460 21111 21586 13126 6365 14282
268,2426 23468 15691 6327 9555 23154 7049 10834 23141 1583
269,5044 19089 16188 11295 8785 16630 5646 3572 19709 1851
270,21854 13541 23536 2333 15459 2868 7235 23299 6088 11792
271,6955 773 10808 8541 6802 18268 22177 991 1921 10186
272,25675 4512 24075 19401 19564 18293 9438 25463 15877 7202
273,2426 23154 9555 7991 6734 17156 23141 16906 13711 18392
274,24770 17517 8318 25167 19402 9092 12698 19828 15105 5272
275,25675 7487 17860 4296 11748 22410 24075 3506 16574 12453
276,15898 18727 2306 17926 20023 20819 9950 6833 22323 21391
277,5717 12341 18190 9284 18114 2432 10450 11764 13541 24756
278,11979 24420 7117 1628 15379 14339 1441 15959 10784 17802
279,6938 24098 19961 9859 17199 1103 3577 10604 18689 20898
280,24355 15231 4502 19874 18419 23403 4257 20308 17668 15234
281,2333 12061 13541 18190 2300 23711 21854 23536 6088 13030
282,9703 23071 16711 24484 3810 24093 1810 11153 19379 15764
283,4620 18190 5717 23536 15327 2333 6088 2868 15335 21854
284,4502 14684 4257 18419 19874 9819 16394 12214 9683 15234
285,13865 5420 6743 7109 25886 15903 15196 15234 9178 15636
286,1863 7266 13628 12061 18122 15302 12801 24970 21185 22359
287,25305 1684 24200 21081 17369 5188 13911 5733 5933 10139
288,9234 18878 16385 8436 8742 7920 3086 15766 18180 16312
289,3527 10839 23840 13433 17768 7839 14104 12616 24546 13504
290,471 24962 18980 6279 21704 17802 10784 14248 3418 15959
291,10865 4787 2579 13885 15415 17464 20371 22847 12808 22434
292,7333 23689 17546 15658 24958 5703 3799 19402 17187 12698
293,22754 9508 14864 9753 10980 6867 25613 14273 3439 7179
294,9876 23450 23796 14764 21667 17036 22257 13351 17856 24566
295,1808 8784 25162 9477 13708 2729 18311 15656 2936 23783
296,25407 19089 15691 9555 7494 16630 20095 23154 10594 11295
297,11702 14104 5937 13810 16011 13552 8805 19563 25526 12087
298,20308 18512 14684 23109 6612 21085 9829 8769 8395 10820
299,14436 8919 19427 25621 24640 8855 23579 8488 16856 22159
300,25407 14356 5044 19715 15691 20367 2643 2426 22121 15524
301,12409 20095 17723 19709 16630 2665 19480 12119 22121 8894
302,25903 1378 6926 10789 6088 20802 13009 21890 24405 14522
303,7144 15903 18636 22075 4118 17546 9531 19973 10766 25712
304,13797 23481 23600 14291 8704 11687 21552 19910 12710 8544
305,23258 9284 3255 17552 18190 5717 11716 23536 9497 15327
306,13686 11357 15993 11305 3905 1566 3968 24444 14406 1097
307,6600 18190 12341 18838 18246 12172 8213 14038 4620 7849
308,2868 2333 13541 3983 18190 9029 15459 16805 21854 6088
309,25228 9179 520 14006 9813 7188 6734 18241 9781 176
310,25071 19379 20657 20146 16176 25407 22445 24877 8431 1240
311,22548 8709 3037 459 18793 497 5032 20300 15559 16172
312,5717 18190 15327 9284 13541 13837 3835 921 18114 16112
313,25675 22554 24075 22750 6294 25046 22128 12061 9851 9438
314,11702 22622 6 4025 21248 25458 13810 19007 22313 20212
315,6088 2333 13541 5717 1863 18190 10450 9315 6588 3983
316,11532 24862 13226 10542 9297 17331 13962 19175 25078 14100
317,10009 2333 25030 7235 20496 16503 2468 19114 8640 141
318,1121 2327 24285 15207 25564 12185 5821 2093 19602 2164
319,3631 18305 21266 10269 3506 23426 3551 18404 6359 10161
320,12601 6446 679 21042 25738 22121 3812 19852 4351 14356
321,21802 20163 11597 13494 17145 15330 13756 15905 25281 24675
322,3981 15595 19119 25044 5291 25782 99 11594 5438 17429
323,24014 19355 890 12413 1258 14684 24355 19213 18419 20308
324,2639 15899 2401 22158 8990 16772 19468 20 10620 23154
325,359 8395 20345 17637 2835 19874 16324 14684 2459 11242
326,9021 6734 2791 8231 10503 6816 19843 25718 14509 16206
327,17925 9645 24929 20438 8092 3010 23270 11668 6505 23447
328,22079 12714 7946 18899 15800 19948 22010 10792 25369 23895
329,14684 18512 22653 19874 11832 24355 25201 20308 18419 14534
330,10269 9438 22554 12061 10786 5942 9851 18293 25260 12923
331,23749 5187 16266 15636 12158 2286 23197 24969 25702 25271
332,20290 773 12710 12273 14291 21552 364 14978 8538 21030
333,5717 18190 11792 6088 10450 4620 9284 9218 24075 16805
334,21733 4218 15197 9168 14189 11723 22548 15663 18486 6365
335,9851 24075 11792 25675 2333 5717 9337 15459 6088 23536
336,19874 14684 16538 4502 18512 17668 24355 10337 10418 14158
337,10747 10707 9293 7662 21674 12158 9858 5629 23648 2126
338,22118 19824 20201 15188 11086 20676 3846 4854 19031 15826
339,9733 24070 6691 12050 8037 14211 4980 11348 11340 7547
340,8395 2459 19874 17637 24711 359 16324 2835 17668 20553
341,7775 15592 15053 15708 15741 25693 22807 991 4191 11072
342,18190 19588 2868 11190 21854 19401 2333 9284 10900 9176
343,20658 22982 23795 5721 2669 15144 12849 19705 7587 24202
344,11871 4502 5084 21139 19874 5815 18419 592 8295 1547
345,5549 681 13294 3422 7111 20404 5025 9066 7039 17104
346,5078 16324 359 2835 8395 20308 11022 17668 19874 17637
347,16873 8229 10994 7981 5815 17664 9819 25741 15246 6500
348,16365 25201 19631 15124 2854 14684 4502 15363 10418 1714
349,13109 23109 4222 10437 4150 14253 13418 292 14207 13138
350,8123 24898 4413 3660 24138 12162 20335 19150 13748 15939
351,16387 10761 16122 1195 24063 15161 8203 12390 9272 20952
352,15459 18190 23536 9591 22646 2333 2868 3983 12341 5717
353,13797 23600 8251 14291 11618 19480 16630 19709 14895 7601
354,17160 24603 623 20466 7335 23923 10990 5593 16808 6478
355,11340 12050 4980 25407 14211 8316 2426 9322 8309 8037
356,8987 15993 15903 25675 11305 16849 1097 19220 13686 7964
357,3631 23737 17680 1414 19166 21863 22635 18060 14551 10451
358,8524 15830 8544 18619 5119 14012 7639 6782 477 20496
359,14684 5581 4502 12214 4257 19874 7883 16394 1714 24355
360,15903 17517 15234 21222 12552 5044 4588 22121 3572 9041
361,5406 7898 16865 23460 4928 15892 4833 10329 3249 6658
362,502 5469 3497 3744 9060 17541 11848 13887 6164 2995
363,22858 16218 8342 129 1422 14244 16129 1731 24153 23444
364,22359 9050 14418 13541 21982 24764 1378 6754 20130 19273
365,3037 5032 497 9769 15559 4936 13424 9662 7611 15910
366,115 17866 1594 2236 23771 17787 2049 301 5832 11776
367,23109 13485 11925 914 4825 7869 7910 9358 7587 25574
368,9438 10269 22554 12061 5942 10786 9851 18293 25260 8538
369,19089 24209 18984 5522 8431 20095 17723 7494 11091 23600
370,4260 15908 1185 15562 24964 20308 7169 19312 24764 14418
371,8796 23523 12885 4 16332 21072 21413 17860 13726 15578
372,4620 23536 2333 13030 2868 9284 10788 21854 22646 10450
373,7710 17753 17877 21245 11748 24268 15410 12638 78 25585
374,13319 12191 574 12087 12080 24513 19614 10057 24140 15071
375,2426 21061 10162 10594 13226 9555 2679 2001 484 3744
376,17230 8560 23230 10775 9116 9186 3863 9591 13722 18947
377,7494 2665 20146 20095 16630 17723 19709 19480 3165 24128
378,13552 913 4781 18886 2422 13328 22701 13573 23975 17374
379,3744 21061 15572 14141 8986 4973 588 13887 8337 1869
380,23154 10594 9555 15691 10834 6327 8316 6734 1583 18392
381,21527 6239 23628 6760 5562 10182 22858 14978 25740 24104
382,7553 25675 17860 16425 23888 25260 23270 15564 20438 8491
383,9438 22554 12061 9851 5942 23799 16890 5374 15564 18293
384,11730 23909 19910 25873 11687 14291 11091 13352 17760 16630
385,24481 25013 15207 17478 10396 24197 18399 5227 24014 9777
386,19977 21147 15984 18839 9901 22767 3749 15115 4463 5308
387,17592 1282 13540 2308 5887 16758 6572 8633 13976 4356
388,23774 2118 13503 25596 6450 5952 13149 7583 7417 11533
389,2426 23154 9555 10594 10834 7991 17156 6734 18392 23141
390,23600 20095 19480 7494 2665 12409 11658 19709 18930 23481
391,9438 9637 16195 17700 18751 4337 7985 18448 6051 14599
392,20986 5629 17369 21510 13911 11604 8538 23184 1684 5188
393,21304 14684 20308 19874 7829 10073 24355 4502 24197 9650
394,21030 14291 8538 17865 20061 2811 17277 7650 8704 3256
395,23537 20935 4147 7736 2236 8894 22445 13294 16651 3497
396,13508 11772 13169 16641 13022 2995 11848 18859 5295 8799
397,2426 18499 12662 8990 16353 20325 10594 14354 11205 14973
398,21409 20963 2798 4184 15224 23405 12381 1702 24333 17908
399,11533 5952 19875 15169 8860 3737 4366 6708 12050 1056
400,18245 16717 9398 8062 1329 8350 4384 23392 12083 7850
401,1863 8544 9591 4966 2996 8560 20711 24410 24621 18293
402,12488 1151 19150 1236 24138 21373 10284 5616 3441 12162
403,19976 13433 4502 8430 5542 22467 17313 25801 24517 25804
404,22473 9602 6426 8806 15191 11356 21493 18264 22000 14593
405,14684 4502 19874 19879 18419 10418 6329 5581 6612 20308
406,18987 14684 15562 2274 4502 2729 2835 2304 15234 19429
407,10269 25675 9438 22554 12061 9851 5942 10786 18293 25260
408,562 14129 9282 21871 3657 21479 18493 9797 7229 19196
409,16790 17205 11755 17418 409 19991 4525 14568 11839 14245
410,1329 16177 14727 17248 16717 17743 22662 25737 16688 24735
411,16630 13797 12914 19089 20095 8097 19480 18984 9664 25814
412,8097 24577 16394 12914 15234 4257 17070 25407 19874 7013
413,7266 12801 13628 4940 21552 8560 22645 14385 18122 16552
414,10269 9438 25675 12061 9851 5942 10786 25491 23127 22554
415,15537 4686 2109 6011 21382 18870 20807 12138 24371 5063
416,3774 5771 3345 2663 24439 1164 11215 4906 11326 19764
417,927 16241 19355 890 5078 24014 16301 9779 23844 17133
418,14684 4502 18512 19874 11737 11672 1714 24355 6135 15363
419,9591 18122 12801 1960 14385 21552 13628 8920 22645 19822
420,23975 11623 9520 1745 19007 4859 1959 24839 16480 23324
421,1702 16726 20963 4184 23405 17908 15224 21409 7053 7016
422,14159 13283 14619 21450 21991 772 21621 8645 14912 5435
423,9591 8544 4966 22511 11452 4940 8560 8920 13628 22645
424,20308 22653 15363 18419 1714 6612 5581 11832 7883 25201
425,1863 8544 21552 22511 11868 7639 22804 15327 21464 13541
426,5815 17370 8396 14017 22891 592 10994 12454 8295 14539
427,12719 15238 1218 1900 9286 15932 2976 8323 572 3629
428,23618 625 22731 3913 15331 1 9675 6734 2748 21395
429,304 13342 7993 18852 4738 13232 14289 17855 25235 19326
430,20686 21421 8493 11775 21879 7886 5389 5514 5724 10538
431,5083 17418 11096 4670 24992 14061 10734 17509 12072 2526
432,16775 25083 15903 9092 8318 22075 10397 19973 658 19778
433,8769 14684 20308 9327 16786 17739 17662 24355 8796 24197
434,6829 4620 7849 2202 11764 15327 5717 12341 21235 14593
435,956 9934 15562 25868 10201 6380 2579 1920 17948 25315
436,6198 17723 19089 23600 20095 20146 7494 19709 16630 22853
437,2665 20146 8894 15691 10035 8097 19709 20095 5044 12158
438,6579 12239 519 9503 20873 11985 13592 8314 20327 19812
439,2426 23154 10594 25407 17156 21920 9322 5 1056 25138
440,16028 24000 9498 3203 448 6801 23394 23061 1593 3335
