user_id,item_list
191,6897 8691 13690 18806 20990 23698 13202 14821 19286 1026
192,24093 15764 8304 17820 5412 24109 4803 57 3997 18122
193,3656 484 11848 9155 7115 18404 24243 17013 3812 14185
194,11367 1538 13348 18259 24753 24566 24075 6686 1110 24178
195,10020 1092 399 7030 3133 18503 21011 8790 23648 16703
196,19985 681 3497 24383 10917 4147 3963 6076 8131 8826
197,16266 22075 8318 5272 17586 9092 13388 15903 10397 5027
198,6088 22646 23536 2868 9591 3983 15459 9050 2333 22359
199,8249 15234 6446 7450 22121 9041 15013 11121 12601 4257
200,7494 19089 17723 23244 19525 13415 5491 1432 8894 20146
201,19089 20146 17760 19480 12119 1634 24355 6329 16630 8097
202,868 4341 24586 10175 17407 25575 6264 14172 24164 9614
203,24444 13686 8987 4289 19161 4444 14253 14406 3968 19705
204,12061 9851 25675 9591 8560 1863 24075 11384 9018 9438
205,23536 2333 18190 21854 15459 9029 18872 22646 5717 6088
206,921 19120 11987 4620 23666 23358 7885 18176 21552 2333
207,6239 23628 8158 15006 25740 6760 14609 7174 4766 19480
208,6865 5491 13415 11540 4195 20083 19908 11802 471 24962
209,19874 4502 24355 17668 18419 10418 20553 4257 15234 5581
210,17908 25034 7016 2798 9636 20915 24333 9500 8392 12093
211,7836 6380 23505 25779 12236 13051 2210 9609 10688 11899
212,19089 4728 2448 7720 9637 12409 17723 153 16630 3070
213,24515 19915 16862 1050 4987 18463 8395 11876 21085 6250
214,24075 9438 5942 10269 773 12550 22554 17723 23799 25675
215,15925 7709 8676 13894 1479 4308 25645 10377 20917 22500
216,7012 23398 18644 17697 19504 16758 5763 6510 14396 15271
217,562 16966 3348 9282 25643 9797 10979 14912 10203 21871
218,15196 5150 17546 10766 19010 15234 12142 21493 9602 9511
219,8709 497 18793 9769 13424 9662 13609 23328 15559 12048
220,24075 9438 22554 10269 12061 18293 10786 15564 9851 12923
221,19826 18223 11459 17668 7939 7646 6612 6325 6464 53
222,14684 4502 20308 18419 5581 10418 7883 17668 6612 4257
223,9003 7639 13562 7167 15387 12273 19480 17149 2894 19436
224,2485 3788 19340 15645 15795 13226 2679 10162 22949 23468
225,25407 16772 8990 1436 24143 9555 1583 23255 16431 14362
226,769 9378 22717 8193 792 2590 14070 23506 13019 7200
227,15124 19631 11737 10522 25162 11903 13028 9948 11832 2854
228,19631 2854 16365 17668 19874 8097 11033 20191 4203 21973
229,17248 20637 20613 4384 891 25767 12083 8100 8079 10188
230,711 6097 21373 12759 19150 7946 19823 25834 13795 3753
231,22554 24075 18293 5942 12923 9438 14978 25260 7494 20988
232,1457 9533 4684 25335 11792 24756 8223 19180 13030 16370
233,14666 13625 5862 6938 9859 24098 195 10569 21024 3577
234,16577 5930 11197 12601 306 12943 11354 625 22731 16772
235,21042 16577 22731 14328 25416 23659 16942 3913 10951 5930
236,6088 22359 22646 14418 9591 15459 13541 9386 25903 8811
237,14838 17857 91 8959 6734 11896 21473 6810 19063 14383
238,16897 18330 5497 21872 6139 20820 16871 12945 7114 15394
239,10513 21802 6616 11597 22739 6837 18799 13756 8753 15330
240,21920 10467 588 10556 10730 1064 11991 8097 10195 17963
241,25308 11369 19123 21780 3782 17200 10002 6121 9358 3266
242,1397 10592 25675 15275 7487 18499 20644 9155 8529 8545
243,5907 11832 19970 9018 6952 9355 5251 14684 24517 5581
244,5078 14684 25675 24075 20308 16324 4502 5581 25463 8395
245,5487 1785 999 9284 23536 7885 17552 3255 16112 18190
246,2426 1583 10594 7991 12818 6734 18392 5044 17156 10981
247,24216 3130 23004 23847 6358 24230 10073 22750 7816 18293
248,281 1771 15929 656 8367 22520 13522 5003 7728 22215
249,19089 7494 17723 18984 20146 12409 24209 16630 6198 23600
250,12719 5152 9159 23335 14382 19653 11547 11067 626 551
251,19526 3613 18501 8529 6320 9190 13128 561 466 20762
252,24199 24546 10347 22756 13810 2281 175 19061 25766 14506
253,13552 5284 1712 4115 5522 4605 17114 9438 341 4113
254,9438 25675 5942 25407 12061 22554 19089 23799 8538 9851
255,4559 14006 4038 23838 3667 25486 21757 11876 12937 6127
256,14462 13290 829 24955 3636 10864 5029 16239 23540 24520
257,14684 2426 4502 9555 23154 7883 12818 7727 10594 10418
258,23600 11618 16630 19709 20095 20146 12409 7494 19480 2665
259,14386 16324 17637 19532 2459 6652 23434 8395 21416 1335
260,25407 6734 9555 12050 18392 10834 10792 13711 1583 10908
261,7030 16301 11855 19577 3281 9293 5324 14723 13954 8979
262,19792 7932 8492 2441 468 6222 21495 11430 20554 13831
263,18949 19857 25711 11645 14396 13020 3188 25807 7312 23801
264,24355 20308 18419 5581 10418 22653 17668 4257 7883 11737
265,4543 10269 24075 12061 16964 3059 19739 1908 22755 13949
266,8545 15394 5475 13490 1288 20480 5221 9304 11645 2679
267,21733 18486 3127 16460 14189 21111 13126 21586 4564 6365
268,2426 15691 9555 23154 10834 23141 10594 12818 6734 23468
269,5044 19089 16188 3572 8785 16630 11295 5646 19709 4476
270,21854 13541 2333 23536 4620 11792 4254 6088 2868 18190
271,773 6802 6955 22177 18268 422 20972 10808 5279 6114
272,25675 4512 24075 18293 19401 7202 19564 9438 25463 15877
273,2426 23154 9555 7991 6734 17156 23141 16906 18392 13711
274,24770 17517 8318 25167 19402 15105 19828 17972 24589 12142
275,25675 17860 7487 3506 22410 12453 24075 4296 44 604
276,15898 18727 20819 21705 2306 6042 9950 22323 17284 20023
277,5717 12341 18190 9284 18114 10450 2432 23536 24756 13541
278,11979 24420 7117 15379 1628 14339 23741 203 388 4081
279,6938 24098 2278 19961 1103 3577 10604 23985 22554 12579
280,24355 4502 15231 23403 19874 18419 20308 4257 15234 17668
281,12061 2333 13541 18190 2300 23711 21854 23536 22646 5396
282,24484 24093 16711 23071 24109 8064 9703 8304 8811 15764
283,18190 4620 5717 23536 15327 2333 6088 2868 21854 15335
284,4502 19874 14684 9819 18419 1714 15754 25407 4257 21812
285,13865 5420 7109 15234 6743 25886 15196 15903 12789 22846
286,1863 7266 13628 18122 22359 5751 12971 6923 12061 24970
287,25305 24200 17369 1684 21081 7259 5933 10328 16811 8537
288,9234 7920 18878 8742 18180 16385 8436 4832 19363 12893
289,3527 13433 14104 5915 158 24546 10839 7839 23840 12616
290,471 21704 24962 3418 6279 14248 1538 11854 22327 5491
291,10865 4787 13885 2579 15415 22847 17464 12808 17121 20371
292,7333 17546 23689 24958 3971 7207 15658 3799 5703 16577
293,18246 22754 9508 6867 14273 9753 7179 14864 676 10667
294,9876 23450 15050 24566 23796 27 23527 21667 15451 10620
295,8784 1808 9477 13708 25162 2729 19429 23783 15656 18311
296,19089 25407 15691 11295 9555 16630 7494 20095 8894 8097
297,14104 11702 13810 16011 13552 5937 8805 12087 25526 25766
298,18512 20308 14684 8395 23109 8769 6612 21085 18419 17637
299,14436 19427 25621 8919 23579 12133 12963 13860 13119 24425
300,25407 14356 5044 20367 9992 2426 22121 19468 15524 10226
301,12409 17723 20095 19709 16630 2665 19480 23481 8894 3165
302,25903 10789 1378 6926 6088 21890 22646 13009 18768 1863
303,7144 18636 15903 22075 17546 5150 4118 10766 9531 19973
304,14291 23481 23600 8704 19910 21552 13797 11687 22511 12710
305,23258 9284 18190 23536 5717 11716 3255 13541 15327 23711
306,13686 11357 15993 11305 3905 1566 14406 1097 3968 9679
307,18246 6600 17525 18838 14038 15145 454 25791 10870 2333
308,2333 2868 13541 18190 3983 4620 21854 15459 5717 9029
309,25228 520 9179 14006 9813 7188 836 9781 176 4991
310,25071 20657 22445 19379 25407 20146 1240 18984 16176 24877
311,8709 3037 22548 20300 18793 497 5032 15559 459 16172
312,18190 5717 15327 13541 9284 3835 921 18114 16112 13837
313,25675 22554 22750 24075 6294 25046 6632 22128 14595 21552
314,11702 22622 4025 24199 6 13810 25458 21248 25526 24210
315,6088 2333 13541 18190 5717 10450 1863 11792 3983 6588
316,11532 24862 10542 13226 14100 19175 4390 9297 25078 14614
317,10009 20496 2333 19114 25030 4209 7235 20148 21552 8640
318,2327 1121 20892 15207 12185 5821 22378 17478 22005 2576
319,3631 23426 21266 18305 18404 6359 10269 1463 10161 9606
320,12601 21042 679 25738 22121 6446 4351 19852 15691 16772
321,21802 20163 15905 11597 13494 15330 24675 17899 17145 25281
322,3981 15595 25044 19119 25782 5291 24383 620 5438 24508
323,24014 1258 19355 890 12413 14684 20308 24355 17478 18419
324,2639 15899 2401 22158 20 8990 16772 10620 19468 16013
325,359 8395 20345 2835 19874 17637 14684 16324 2459 11242
326,9021 6734 8231 14509 18241 16206 20722 15256 10503 6816
327,17925 9645 24929 20438 8092 23447 3010 19739 6638 4846
328,22079 19948 7946 10792 22010 12714 15800 18899 12165 2492
329,14684 18512 19874 22653 11832 24355 20308 18419 14534 10418
330,10269 9438 22554 12061 10786 9851 5942 18293 25260 23799
331,23749 16266 5187 12158 24969 25271 23153 592 18053 1109
332,20290 773 12273 14978 364 12710 14291 17760 20553 21030
333,5717 18190 11792 6088 4620 10450 9284 9218 22646 19114
334,21733 4218 9168 15197 14189 11723 15663 22548 6365 17819
335,9851 11792 25675 24075 5717 2333 13541 21854 23536 15459
336,19874 14684 4502 18512 17668 16538 24355 21697 2274 8268
337,10747 15983 10707 17843 2126 25192 12158 17369 7662 2275
338,22118 13717 19824 13306 18282 8382 5364 19068 14901 8035
339,9733 11340 24070 4980 12050 8037 11348 6691 8309 7547
340,8395 17637 19874 2459 359 2835 16324 24711 14684 20553
341,15708 893 25693 22807 15592 15741 23087 15053 7775 18790
342,18190 19588 9284 2868 9315 23711 23258 13541 18872 8636
343,22982 23795 5721 1565 862 17200 20658 9053 24202 12849
344,11871 5084 4502 5815 21139 592 21674 25702 25890 19874
345,13294 681 5549 3422 7111 5025 20404 3743 13703 17104
346,5078 359 16324 2835 19874 20308 11022 10418 17668 21428
347,16873 8229 7981 10994 5815 25741 15246 6500 11820 9819
348,14684 4502 19874 16365 25201 10418 19631 15363 20308 1714
349,23109 10437 4222 14253 13109 292 13418 4150 6790 14769
350,8123 24898 4413 3660 15939 24138 12162 13748 11287 20335
351,10761 16387 15161 8428 24063 1195 12390 15552 16122 14058
352,15459 23536 9591 18190 22646 2333 2868 12341 3983 5717
353,14291 23600 8251 16630 13797 19480 14895 19709 9339 7601
354,17160 5593 18246 7335 20466 24603 10990 23923 9578 6478
355,11340 12050 4980 25407 2426 9322 8316 5 8309 18392
356,8987 15993 15903 25675 11305 1097 6961 19220 13686 6735
357,3631 23737 17680 22438 12604 4737 12680 19606 11177 9544
358,8524 8544 15830 7639 20496 14012 18619 6782 9243 24472
359,14684 4502 5581 4257 19874 12214 7883 1714 1816 15234
360,17517 15903 21222 15234 12552 22121 5044 3572 9041 4588
361,5406 16865 7898 4928 23460 15892 4833 3249 10329 6658
362,502 5469 3744 3497 9060 8337 13887 8529 19769 6164
363,16218 22858 23444 8678 24153 8342 11533 11500 2607 14244
364,22359 9050 13541 14418 24764 21982 1378 9591 6754 10789
365,3037 5032 497 15559 9769 9662 4936 15910 13424 740
366,115 2236 2049 20751 23771 21129 7063 17866 18984 5115
367,23109 11925 13485 914 7910 4825 9358 7587 25574 7869
368,9438 22554 10269 10786 12061 18293 5942 9851 25260 15564
369,8431 19089 7494 24209 5522 20095 18984 17723 23600 8894
370,15562 1185 15908 4260 20308 23875 14418 7169 24964 20130
371,8796 23523 12885 4 21072 21413 17860 16332 15578 19985
372,4620 23536 2333 2868 13030 10450 21854 9284 22646 15327
373,7710 17877 17753 3097 21245 15410 24268 11748 78 11544
374,13319 12191 574 24513 12080 12087 19614 10057 15071 9077
375,21061 2426 13226 10162 2001 3744 2679 13508 10594 9555
376,17230 23230 8560 9116 9186 21552 13722 17471 21005 10775
377,7494 20146 16630 19480 2665 19709 17723 20095 3165 14895
378,13552 913 4781 2422 22701 13328 18886 6278 14188 4113
379,3744 21061 14141 13887 588 8986 15572 1869 502 1846
380,23154 9555 15691 10594 10834 6734 1583 18392 8316 6327
381,6239 21527 6760 22858 10182 24104 14978 5562 23628 25740
382,7553 25675 16425 17860 23888 8491 6848 15564 7127 22410
383,9438 22554 12061 9851 23799 5942 16890 19401 5374 18293
384,11730 23909 19910 25873 11687 14291 17760 11091 13352 17348
385,24481 25013 17478 18399 3877 10396 9777 24197 19930 4662
386,19977 21147 15115 5308 18839 15984 19791 6038 6584 18837
387,17592 1282 2308 13540 2341 139 5887 4553 8633 25419
388,23774 25596 2118 5952 13503 7583 15169 6450 7417 11533
389,23154 2426 9555 10594 10834 7991 17156 6734 16906 18392
390,23600 19480 7494 12409 20095 2665 11658 14291 23481 19709
391,9438 4337 7968 10310 11899 157 1210 6051 14599 11684
392,20986 8538 17369 13911 5629 21510 8242 4768 11604 24200
393,20308 14684 19874 21304 10073 24355 24197 4502 18399 24075
394,21030 14291 8538 17277 20061 8704 3231 233 17865 3256
395,4147 23537 13294 20935 8894 22445 2236 7736 16651 3497
396,13508 11772 12137 16641 11848 13022 18859 16728 5295 8799
397,2426 3961 20325 18644 9606 12662 14354 16353 18499 25419
398,20963 21409 2798 4184 23405 24333 15224 1702 7016 17908
399,11533 5952 15169 19875 8860 4366 6708 3737 1056 13503
400,18245 9398 7850 8062 8350 16717 14374 1329 1143 4384
401,8544 1863 9591 2996 20711 4966 24621 18293 24410 11384
402,12488 1151 21373 1236 19150 5616 10284 24138 12162 3775
403,4502 19976 13433 8430 25801 17313 22467 25804 7669 5985
404,11174 22473 9602 6426 8806 18449 19131 5859 10969 22000
405,14684 4502 19874 20308 6612 10418 4257 6329 18419 19879
406,15562 18987 2274 2304 2729 19429 8396 15234 4502 4015
407,10269 25675 9438 22554 12061 9851 5942 18293 17465 23799
408,562 14129 9282 21871 9797 19661 18493 7229 3518 25643
409,17205 19991 16790 14568 11755 14245 159 4525 409 16620
410,1329 17248 23280 25737 16688 16717 24735 17743 14727 5038
411,16630 19089 12914 19480 8097 13797 20095 18984 9664 19709
412,16394 8097 25407 24577 15234 12914 17070 4257 22010 19874
413,21552 8560 22645 4940 14385 13628 7266 18122 12801 8920
414,10269 9438 25675 5942 12061 9851 10786 22554 25491 11792
415,6011 15537 4686 2109 365 18870 6166 21382 833 12138
416,3774 5771 3345 24439 19764 11215 8905 2663 4050 3844
417,927 16241 19355 890 17133 16301 5078 23844 2459 13954
418,14684 4502 18512 19874 11737 24355 11672 6135 15363 1714
419,9591 18122 12801 22645 14385 8920 13628 21552 19822 1960
420,9520 23975 1745 11623 19007 1959 9438 23285 24839 17374
421,1702 16726 20963 23405 4184 17908 21409 7053 15733 7016
422,14619 13283 14159 21621 8645 12811 10648 21991 9692 5089
423,9591 8544 4966 11452 8560 22511 8920 13628 4940 22645
424,20308 22653 15363 18419 6612 1714 5581 7883 11832 21085
425,1863 8544 21552 22511 13541 15327 11868 22804 7639 20496
426,5815 17370 8396 14017 10994 22891 592 14539 8295 25549
427,12719 8323 15238 24407 9286 15932 1218 1900 3629 23776
428,23618 22731 625 3913 15331 6734 2748 902 1 9675
429,304 18852 13342 7993 4738 14289 17855 13232 14633 19326
430,20686 7886 11775 5389 8493 21879 10643 22573 5724 512
431,17418 5083 11096 24992 14061 4670 16790 2526 25950 13128
432,16775 8318 15903 25083 9092 22075 10397 12223 658 19973
433,8769 20308 14684 9327 6691 15124 24197 8796 10073 17662
434,4620 14593 5717 15327 6829 2202 8920 7849 12341 7615
435,956 9934 15562 25868 2579 10201 1920 17948 12906 6380
436,17723 19089 6198 20095 23600 24128 20146 7494 19525 11900
437,20146 2665 12158 20095 8894 19089 19480 10035 5044 19709
438,6579 12239 11985 20873 519 9503 19812 20327 13592 9401
439,23154 2426 10594 9322 17156 25407 5 10792 21920 18392
440,24000 16028 3203 10915 485 2977 24779 448 21023 21259
