user_id,item_list
90,4620 19480 2665 5717 19089 18190 921 23850 14978 3337
91,11848 16767 9882 14129 12544 14912 8529 19661 16248 25044
92,2665 19480 16630 12409 20146 19709 7494 17723 20095 23481
93,10269 9438 25675 17923 19152 4147 11945 13018 6835 13294
94,3599 13030 14373 10788 13541 21854 24561 23127 3983 19180
95,14413 9526 8593 24546 21264 2281 5447 2216 11339 20211
96,8529 11848 5218 19626 681 3812 19468 23331 2995 20281
97,12554 4502 24355 19874 18419 20308 19429 21428 20553 13850
98,19874 24355 4502 17668 15234 20308 5581 7883 4257 20553
99,11623 19007 7839 24546 1745 14684 9135 25209 18512 17130
100,512 3877 22334 11112 24481 1258 24355 22573 16241 6329
101,8097 21297 2426 19468 16772 12466 11649 22554 7564 25407
102,13057 22484 19596 6136 17724 23814 3191 22719 17959 19193
103,19781 867 19704 8544 11796 9243 5746 5717 3348 17065
104,19874 14684 22653 10581 24355 20308 20553 7883 18419 23534
105,22750 9375 942 13720 22554 15790 18293 19620 17858 23485
106,275 22356 23299 23711 3668 8811 9851 10786 6267 12061
107,1863 7266 8560 22645 4940 18122 1947 8786 21552 11549
108,22121 14378 18544 24747 14356 18317 25101 19089 23189 10537
109,10162 484 13226 7363 7049 2679 20688 2888 4664 970
110,15196 5150 17546 9511 12142 17218 14554 15234 20841 17517
111,24546 7839 2005 1205 11931 19007 5589 24438 13343 15869
112,10269 17418 14330 16790 12903 23352 13131 2526 5292 14359
113,23723 16987 15563 5574 10328 13424 9241 24655 6365 3550
114,3442 4194 14100 3292 25880 16224 18953 11569 5774 9125
115,24075 22554 13615 13831 9438 19792 12923 10688 25779 18293
116,11820 5044 7313 15903 14356 15196 4909 964 24577 16521
117,25863 1250 17803 2017 25331 8773 15821 13187 2259 9517
118,23086 11527 12162 10311 19823 25834 25484 19150 10284 12759
119,4502 19874 14104 20308 18419 14684 15124 10418 13070 9520
120,10996 1258 24481 1185 15207 18987 24014 2040 21769 24355
121,25675 18995 12851 25858 25693 11153 2536 4811 22554 24075
122,16203 22024 25317 15739 23802 14626 16257 22969 5950 4465
123,21061 4147 13887 19769 1869 8337 13294 25407 681 15572
124,22646 2333 13541 5717 2868 23536 18190 1863 4620 2090
125,6502 4257 828 17668 7753 25484 25 23221 21948 9516
126,21011 8587 19434 21433 24251 7702 8519 24297 7552 3024
127,18211 10085 16570 8926 132 10859 22881 7926 18415 18329
128,9851 10269 25675 10786 1863 9438 8811 15034 13118 23711
129,14045 18708 861 9315 18574 25693 21841 13440 25741 5210
130,24546 25766 3527 8805 12230 25526 7839 175 16124 9463
131,5713 22548 25138 3037 24585 5254 14385 4423 9436 14772
132,12597 11701 341 8712 7109 16187 21567 6291 1816 23404
133,22862 21631 11159 23155 22965 6770 11536 22864 1969 12435
134,21042 3497 22226 16577 23651 13294 12227 3921 14328 18419
135,16447 25440 4302 9614 24746 23333 23846 6579 72 1738
136,18288 13433 11550 19480 24909 3911 24546 8660 17915 11226
137,3579 16726 20963 15733 23405 13373 7053 4184 7016 12953
138,14343 15592 21095 4796 25028 5489 11432 5593 18100 19049
139,7012 9347 4463 10391 21064 22102 2491 8472 17800 13668
140,13433 12455 7908 21153 3716 22445 9940 24573 9489 158
141,5078 17637 14684 21857 20308 13552 11083 9520 14386 24355
142,19480 20146 9851 16630 10269 23600 25675 20095 24355 13118
143,11584 2939 1975 177 7668 20602 4023 1478 2663 11814
144,19089 12409 7494 24128 16630 17723 20095 2665 19709 19631
145,9591 22845 25682 4100 18119 18122 9345 19564 364 25675
146,24075 5942 25675 22554 12061 13118 10786 15564 8538 19089
147,3497 14141 588 5930 5469 19769 1064 3744 20422 21061
148,25407 23154 2426 10594 1583 9322 5607 7333 10834 9555
149,21653 21552 10786 23666 12056 19480 12061 21583 773 9243
150,17723 19089 6198 23600 20095 20146 24128 19709 7494 16630
151,19480 10979 23481 6546 525 19089 3169 8158 14978 18037
152,12214 1830 3261 2061 21619 18263 7635 8828 7175 13902
153,2840 9195 15182 11192 18412 8281 20210 16263 13609 12972
154,17320 9859 9194 24098 9140 19961 24660 1225 25463 18839
155,4620 24075 13014 15720 5717 25196 24694 12365 13837 2333
156,25407 15691 10594 23154 9555 3230 2426 1583 18452 10834
157,11701 24687 11499 9475 18317 7109 17304 21260 14820 6076
158,15196 5150 17546 17517 9511 3261 7144 18367 15234 19973
159,7030 20919 22151 16301 23844 16871 22885 14723 13954 12709
160,12601 22731 4871 21355 6047 3913 11354 19934 1022 2375
161,17488 414 3827 20946 25163 16978 24453 333 8267 18735
162,22128 18293 3473 22750 21552 12875 21342 15915 25046 20363
163,5907 14684 11832 15982 22840 14641 6952 25197 20366 4940
164,17819 14706 20146 8322 25407 1577 4878 11535 4549 9301
165,5717 21552 7639 11072 12061 4620 24410 8704 13219 8524
166,12273 21763 14978 525 20167 17179 20858 11159 7639 18175
167,6878 22848 2426 10834 17209 13711 10908 4980 13136 25407
168,7970 11990 17894 7879 3202 5157 12250 3030 376 16480
169,25407 15691 7494 2426 19089 23154 5044 8097 20095 1583
170,17951 4366 5952 20863 22801 13663 11099 24750 11533 16402
171,4512 25675 23424 12923 22359 22554 24075 9438 19401 10789
172,19781 9243 19114 867 11792 24908 21975 11731 10514 11796
173,17209 18452 13711 13136 9733 5669 10981 9322 2426 12050
174,6973 13294 14838 10625 3264 6368 20999 25407 7284 13928
175,5756 2507 7632 8430 20626 12305 25517 25957 11295 23530
176,23127 5717 21854 12061 6004 18545 2333 9315 22646 5396
177,25407 6734 10594 21920 10834 1583 9555 10792 22848 15691
178,22657 8251 2759 6599 7639 15490 23909 13555 23481 1863
179,8304 24484 12988 12119 7494 20894 15764 16954 16197 16218
180,14876 3556 5467 4349 2579 13885 23832 20371 21498 4787
181,19480 13797 8251 19089 19709 9591 7601 14895 9664 10269
182,15903 17517 5150 19973 18367 3261 9092 22075 16775 25083
183,23600 19709 7494 12409 17723 23481 20146 20095 3165 5522
184,7823 15749 9683 16394 10073 10491 6691 17233 20651 15844
185,21255 15809 5673 5250 7607 25102 653 6363 1385 3185
186,16394 7583 21373 12759 21199 19150 2650 19948 12509 7553
187,10747 19518 2825 7243 23879 1254 9241 13763 21139 12459
188,11748 10747 9017 24577 17877 9819 9992 1095 8649 23974
189,16772 25407 8097 12466 5044 15691 17229 2118 2426 16770
190,23154 6734 25407 5 25171 5108 10594 15770 24994 16496
191,6897 8691 13690 6542 19286 1663 11228 6242 263 18806
192,24093 15764 8304 17820 5412 4803 24109 57 3997 18122
193,3656 484 11848 18404 9155 14185 25649 7115 24243 11169
194,1538 11367 13348 24566 24753 18259 24075 6686 24178 1110
195,7030 10020 1092 8790 399 3133 5642 8033 14723 23648
196,19985 681 24383 4147 6076 8131 3432 3497 10917 3963
197,16266 8318 22075 15903 9092 5150 5027 5272 17586 10397
198,6088 22646 2868 23536 3983 15459 18190 9591 2333 22359
199,8249 15234 6446 11121 20936 7450 22121 15013 14684 9041
200,7494 13415 5491 1432 19089 6865 17723 13188 19525 11802
201,19089 20146 19480 17760 16630 1634 12119 24355 23600 17723
202,868 4341 24586 10175 17407 25575 9614 24164 5626 14172
203,13686 8987 24444 4289 4444 14253 1211 19161 14406 1097
204,12061 9851 9591 8560 24075 25675 1863 11384 17225 14255
205,23536 18190 2333 21854 9029 15459 5717 6088 22646 18872
206,921 2333 17065 11987 19120 4620 23358 23666 17858 3668
207,6239 23628 8158 15006 25740 14609 6760 7174 4766 5298
208,6865 13415 5491 4195 11540 24962 20083 471 19908 11802
209,19874 4502 24355 17668 18419 10418 4257 15234 20553 19355
210,17908 25034 7016 9636 20915 24333 2798 12953 9500 8392
211,7836 6380 23505 25779 13051 12236 9609 21260 879 2210
212,19089 4728 2448 7720 16630 12409 17723 18374 9637 153
213,25890 24515 2051 16862 1050 4987 11876 18463 8395 6250
214,24075 9438 5942 773 10269 22554 17723 4844 12550 15564
215,15925 7709 8676 13894 25645 4308 10377 7708 20917 14565
216,7012 23398 18644 17697 14396 16758 6510 5763 19504 18949
217,562 3348 10979 9282 11987 25643 16966 3469 9797 10450
218,5150 17546 15196 19010 10766 9602 15234 21493 9511 12142
219,8709 497 18793 9769 13424 9662 13609 15559 12048 22548
220,24075 9438 22554 10269 18293 12061 10786 9851 15564 12923
221,19826 11459 18223 17668 6464 5467 7939 11711 6325 14171
222,14684 4502 20308 18419 10418 7883 5581 6612 4257 17668
223,9003 7639 13562 15387 17149 11732 24900 7233 2894 18523
224,2485 3788 19340 15645 15795 13226 15402 24361 10162 22949
225,25407 16772 8990 1436 24143 16431 22438 14362 23255 7011
226,9378 14070 792 769 22717 12778 2590 12138 2726 13019
227,15124 19631 11737 10522 11832 15363 25162 14684 6450 9650
228,19874 19631 17668 9615 2854 16365 1816 4203 12630 11033
229,17248 4384 20637 12083 891 25767 8100 20613 8079 8680
230,711 6097 21373 12759 19150 7946 19823 25834 13795 19627
231,24075 22554 18293 9438 5942 10786 12923 9851 2597 3551
232,25335 11792 9533 4684 18872 22974 1457 24756 2090 21811
233,14666 195 5862 13625 9859 10569 21024 3577 5152 24875
234,16577 5930 11197 306 12601 11354 12943 625 22731 16772
235,21042 25416 22731 16577 23659 14328 5930 21712 8316 16942
236,6088 14418 22359 22646 13541 15459 9591 9386 10789 25903
237,14838 8959 17857 91 6810 21473 11896 7284 6734 24327
238,5497 18330 21872 16897 6139 20820 16871 15394 7114 4215
239,10513 21802 6837 6616 11597 15638 15330 8369 13756 18799
240,10467 21920 588 10730 1064 10556 11991 8097 16702 20308
241,25308 19123 11369 21780 17200 3782 10002 11925 3266 21119
242,1397 10592 25675 15275 7487 9155 8529 18499 5367 24068
243,11832 5907 5251 24546 8724 24517 14528 5625 9018 15869
244,5078 25675 24075 14684 9438 25463 16324 18293 4502 10786
245,5487 23536 9284 1785 999 3835 16112 7885 562 3348
246,2426 1583 10594 7991 6734 12818 18392 5044 17156 10981
247,24216 3130 23004 23847 6358 22750 25924 7489 24230 10073
248,281 1771 15929 656 13522 5003 7728 22520 8367 22215
249,19089 7494 17723 18984 20146 12409 16630 24209 6198 11658
250,12719 5152 14382 9159 23335 19653 11067 22224 11547 5689
251,6320 18501 8529 3613 19526 9190 13128 15271 20281 17717
252,24546 24199 10347 2281 25766 13810 175 14506 19061 22756
253,13552 9438 5284 19007 1712 24546 6419 16011 4115 17114
254,9438 25675 5942 25407 12061 22554 19089 23799 9851 8538
255,14006 4559 4038 23838 3667 21757 25486 6127 12937 3181
256,14462 13290 829 10864 18528 24955 5029 11129 16239 9907
257,2426 14684 9555 23154 4502 12818 10594 7883 7727 23141
258,23600 16630 11618 20146 12409 19709 7494 19480 14895 20095
259,16324 14386 17637 5078 19532 8395 23434 2459 6652 21416
260,25407 6734 9555 10834 18392 12050 1583 10792 13711 2492
261,7030 16301 11855 19577 3281 9293 3037 13954 5324 1092
262,19792 7932 8492 468 2441 21495 6222 14080 11430 13831
263,18949 11645 19857 13020 14396 25711 7312 3188 25807 5195
264,24355 20308 18419 22653 5581 10418 7883 17668 4257 20553
265,4543 10269 24075 12061 12691 19739 25205 1382 16333 16964
266,15394 8545 13490 5475 9060 7368 11645 12680 8348 11848
267,21733 18486 3127 16460 14189 21111 4564 25623 13126 11604
268,2426 15691 9555 23154 10834 23141 23468 6327 12818 10594
269,5044 19089 5646 11295 3572 16630 16188 8785 10035 4476
270,21854 13541 23536 4620 2333 11792 8920 16805 4254 6088
271,773 5279 6802 422 991 18268 22177 2724 6955 6114
272,25675 24075 4512 9438 18293 7202 19401 19564 25463 25260
273,2426 23154 9555 7991 6734 23141 17156 16906 18392 13711
274,17517 24770 8318 25167 19402 15105 19828 24589 12142 2756
275,17860 7487 25675 22410 3506 12453 44 4296 604 21413
276,15898 18727 20819 21705 6042 2306 17284 16040 22323 8591
277,5717 18190 12341 9284 13541 23536 18114 10450 19114 23711
278,11979 24420 7117 15379 1628 388 13438 23741 3418 22021
279,6938 24098 23985 2278 13513 10604 1103 3577 12579 7648
280,15231 23403 24355 4502 19874 18419 20308 4257 17668 20553
281,12061 2333 13541 21854 23711 18190 2300 23536 22646 5396
282,24484 24109 16711 23071 24093 8064 23427 8811 8304 15764
283,18190 4620 5717 23536 15327 2333 6088 2868 21854 9284
284,19874 4502 14684 9819 21812 1714 15754 18419 9683 25407
285,13865 12151 7109 12789 15234 6743 15903 25886 5420 15196
286,1863 7266 13628 18122 22359 12061 5751 12971 6923 13290
287,24200 25305 17369 10328 1684 21081 6280 7259 5933 8537
288,9234 19363 18878 23932 7920 8742 12893 18180 4832 16385
289,3527 13433 24546 158 5915 7839 12616 14104 5877 23285
290,471 24962 21704 3418 22327 1538 11854 4195 14248 6279
291,17464 4787 10865 13885 15415 2579 22847 17948 17121 20371
292,7333 17546 23689 3971 24958 7207 7568 6712 10747 2873
293,18246 14273 9508 6867 22754 9753 7179 23960 3439 10667
294,23450 9876 15451 4779 4349 15050 24566 27 20008 5745
295,8784 9477 1808 13708 19429 2729 359 25162 23783 20766
296,19089 25407 7494 16630 11295 8097 8894 15691 20095 19709
297,14104 11702 13810 16011 13552 9520 8805 25766 3527 12087
298,18512 20308 14684 23109 8395 21085 9829 8769 6612 18419
299,14436 19427 13860 25621 9752 12133 23579 12963 20596 13119
300,25407 14356 5044 12889 20367 21577 9992 15524 19468 9786
301,12409 17723 20095 16630 19709 2665 19480 23481 8894 24075
302,10789 25903 6926 1378 6088 22646 21890 18768 1863 13009
303,7144 18636 15903 17546 5150 22075 10766 9531 9092 19973
304,14291 23600 23481 13797 8704 21552 19910 8544 16630 11687
305,23258 9284 5717 23536 18190 11716 13541 23711 15327 8686
306,13686 11357 15993 3905 11305 1566 14253 1097 1211 14406
307,18246 6600 17525 18838 14038 10870 15145 21181 52 2333
308,2333 2868 13541 18190 3983 21854 4620 9029 15459 19114
309,520 25228 14006 7188 9813 9179 836 23597 7186 176
310,20657 24877 19379 22445 25071 16176 25407 20146 24949 1240
311,8709 3037 22548 20300 18793 15559 497 5032 24958 25676
312,18190 5717 13541 15327 9284 3835 18114 921 16901 7849
313,25675 22554 22750 24075 6294 25046 6632 22128 9438 14595
314,11702 22622 24199 13810 4025 6 25526 24210 19007 20212
315,6088 2333 13541 5717 11792 18190 1863 10450 12061 21854
316,11532 14100 24862 10542 19175 4390 13226 17647 9297 23651
317,10009 2333 20496 4209 25030 19114 21552 7235 8640 141
318,2327 12185 22005 5821 16995 15548 18733 24400 2576 510
319,3631 1463 23426 6359 17020 21266 17579 18404 13051 10269
320,12601 25738 679 21042 22121 4351 19852 5930 6446 16772
321,21802 20163 15905 11597 13494 15330 24675 17899 6616 17145
322,25044 19119 25782 15595 3981 24508 620 24383 5246 17429
323,1258 14684 20308 17478 24355 24014 22378 12413 19355 16860
324,15899 2639 2401 22158 20 16013 10620 20148 15650 8990
325,359 8395 20345 2835 17637 19874 16324 2459 14684 11242
326,9021 4437 9295 16206 6816 2791 16890 15256 24718 25558
327,17925 9645 24929 16597 20438 23447 22352 6638 19739 4846
328,19948 22079 10792 7946 22010 6878 2492 12165 23895 7583
329,14684 19874 18512 11832 22653 24355 20308 18419 14534 10418
330,10269 9438 22554 12061 10786 9851 18293 5942 25260 23799
331,23749 16266 12158 25271 5187 24969 592 23153 12154 25702
332,20290 20553 23799 14978 12273 773 8181 14291 114 5327
333,5717 18190 6088 11792 4620 9284 10450 22646 19114 9218
334,4218 21733 9168 15663 14189 15197 22548 11723 7508 22591
335,9851 11792 24075 25675 5717 2333 13541 15459 6088 21854
336,19874 14684 4502 18512 17668 17305 16538 24355 8268 2274
337,10747 17843 15983 25192 2126 17369 14189 18704 10707 2275
338,22118 8382 8035 5364 13717 1373 3199 19824 14901 19068
339,9733 4980 11340 24070 12050 8037 11348 5952 7547 5
340,8395 2459 17637 19874 17668 359 2835 16324 24711 20553
341,893 15708 23087 22807 25693 17322 15592 9758 21325 18790
342,18190 19588 9284 9315 2868 18872 13541 19312 23711 8636
343,22982 11868 23989 3634 565 1565 914 9053 17205 862
344,11871 5084 5815 21139 25890 21674 4502 25702 592 1547
345,13294 681 3422 7111 3743 5549 5025 13703 20404 14640
346,5078 359 16324 2835 10418 11022 20308 19874 8430 17668
347,8229 16873 10994 7981 5815 25741 15246 16499 7260 6846
348,14684 19874 4502 10418 16365 25201 19631 15363 1714 20308
349,10437 14253 23109 292 4222 4150 13418 13109 6790 14769
350,8123 24898 3660 4413 15939 13748 11287 12737 66 25013
351,10761 16387 15161 8428 15552 24063 12390 14058 20355 1195
352,23536 18190 15459 2333 22646 2868 12341 5717 3983 21854
353,23600 14291 16630 8251 13797 19709 19480 14895 9339 7601
354,17160 5593 6478 20466 18246 7335 22577 20225 10990 23923
355,11340 12050 4980 25407 2426 5952 5 9322 18392 8316
356,8987 15993 25675 15903 11305 1097 6961 6735 4118 19220
357,3631 23737 17680 9060 22438 12680 12604 4737 19606 18495
358,8544 8524 15830 20496 7639 14012 24472 5119 477 773
359,14684 4502 5581 19874 4257 7883 12214 1816 1714 15363
360,17517 15903 21222 22121 12552 5044 4390 3572 15691 25407
361,16865 5406 7898 4928 23460 4833 15892 3249 6658 5780
362,5469 502 3744 3497 1869 9060 8337 6164 4147 19769
363,16218 23444 8678 24153 11533 13677 22858 11500 8342 832
364,22359 9050 14418 13541 24764 10789 21982 6754 6926 9591
365,3037 5032 497 15559 9769 4936 9662 740 13424 15910
366,22752 23771 3621 2049 2236 20751 15104 20193 15871 5803
367,23109 11925 13485 4825 7910 914 9358 7587 7869 25574
368,9438 10269 22554 12061 10786 5942 18293 9851 25260 15564
369,8431 7494 19089 24209 20095 5522 18984 17723 23600 8894
370,15908 15562 4260 1185 20308 14418 20130 6134 23875 7169
371,8796 23523 12885 4 21072 21413 17860 1632 19985 11443
372,4620 23536 2333 2868 21854 23711 9284 10450 22646 13030
373,12968 7710 24268 17753 3097 11544 23706 15410 1550 19389
374,13319 12191 574 24513 12080 12087 10057 19614 9077 15071
375,2426 21061 13226 10594 10162 3744 9555 2001 13508 11848
376,17230 23230 8560 9186 1904 9116 17471 21552 13722 21005
377,7494 20146 19480 2665 16630 20095 17723 19709 3165 8431
378,13552 913 2422 22701 13328 4781 6278 13433 18886 22622
379,3744 21061 14141 13887 588 1869 8986 8337 502 7550
380,23154 9555 15691 10834 10594 6734 1583 18392 8316 6878
381,6239 21527 6760 22858 24104 10182 23628 25740 14978 13311
382,7553 25675 16425 17860 23888 8491 22500 9699 6848 3118
383,9438 12061 22554 9851 16890 5942 23799 5374 19401 18293
384,11730 23909 19910 14291 25873 17760 11687 13352 13797 19089
385,24481 3877 17478 25013 16860 18399 10396 12135 9777 19930
386,19977 21147 5308 1307 15115 18839 15984 6584 12652 6038
387,11848 1282 19166 13020 15271 8529 4553 5763 3188 9606
388,23774 25596 13503 5952 7417 2118 23912 7427 7583 6450
389,2426 23154 9555 10594 10834 7991 17156 6734 18392 13711
390,23600 19480 7494 12409 20095 2665 14291 23481 11658 20146
391,9438 4337 7968 11684 25406 10629 10310 23242 157 19693
392,20986 8538 17369 24200 8242 21510 13911 4768 5629 24075
393,20308 14684 19874 21304 10073 24197 24355 13628 4502 18399
394,21030 14291 8538 17277 233 3231 8704 20061 3256 2197
395,4147 8894 13294 23537 22445 20935 3497 16651 2236 7736
396,13508 11772 11848 16641 8529 12137 14354 7012 18859 18644
397,2426 20325 10594 18644 14354 9606 12662 16353 25419 3961
398,20963 21409 23405 2798 24333 4184 3579 1702 7016 17908
399,11533 5952 15169 19875 8860 6708 12050 13503 1056 3737
400,8062 18245 7850 9398 16717 14374 8350 4384 1143 23280
401,8544 1863 9591 24621 2996 20711 11384 8560 24410 4966
402,12488 21373 1236 1151 19150 12162 5616 3775 4785 10284
403,4502 19976 13433 8430 25801 17313 14023 25804 15056 7669
404,11174 9602 6426 18449 19131 22473 8806 2751 5859 10969
405,14684 4502 19874 20308 6612 10418 4257 6329 15363 19879
406,2274 8396 15562 4015 18987 2729 19429 25549 2304 2835
407,10269 25675 9438 22554 12061 9851 5942 18293 23799 10786
408,14129 562 9282 21871 7229 19661 18493 9797 25643 5463
409,17205 19991 16790 14568 14245 9306 159 11755 16620 2857
410,1329 23280 24735 17248 25737 16688 16717 20244 18245 5038
411,12914 16630 8097 13797 19089 19480 9664 20095 18984 14895
412,8097 25407 16394 24577 12914 15234 17070 4257 19874 22010
413,8560 21552 22645 4940 13628 18122 14385 7266 16552 8920
414,10269 9438 12061 25675 5942 10786 25491 9851 23127 22554
415,2109 6011 4686 6166 365 1933 233 15537 21382 275
416,3774 5771 19764 8905 3345 3844 14473 4050 4807 24439
417,16241 17133 5078 927 19355 890 2459 16301 1258 17653
418,14684 18512 4502 19874 11737 6135 15363 1714 8769 11672
419,9591 18122 12801 22645 8920 14385 13628 19822 21552 18080
420,9520 1959 19007 1745 23285 23975 24839 11623 9438 17374
421,1702 20963 16726 23405 17908 7053 15733 4184 21409 7016
422,14619 13283 14159 12811 21816 5089 21621 19149 9692 8285
423,8544 9591 4966 11452 22511 8560 8920 24621 13628 4940
424,20308 15363 22653 6612 18419 5581 17668 1714 7883 4257
425,1863 8544 22511 13541 21552 15327 22804 11868 20496 7639
426,5815 17370 8396 14017 592 8295 14539 22891 20924 10994
427,12719 8323 24407 15238 15932 9286 11649 5167 18095 10422
428,22731 23618 625 15331 3913 6761 9675 20362 12142 902
429,304 18852 7993 13342 17855 4738 14289 19326 14633 6226
430,20686 1082 5389 10396 10643 11775 14334 7886 22573 8493
431,17418 5083 11096 16790 2526 4670 13128 14061 25950 24992
432,16775 8318 15903 25083 9092 22075 10397 5150 658 12223
433,8769 20308 9327 14684 8796 11404 15124 6691 17662 17739
434,4620 14593 2202 5717 7615 5593 15327 11803 7849 8920
435,9934 956 2579 15562 25868 10201 1920 24255 17948 6172
436,17723 6198 19089 20095 23600 24128 20146 7494 19709 20173
437,2665 20146 8894 10035 19089 20095 19480 19709 12158 5044
438,6579 12239 20873 11985 519 20327 19812 9503 13592 9401
439,2426 23154 10594 25407 17156 10792 9322 18392 21920 1583
440,24000 3203 485 10915 16028 2977 24779 21259 21023 1386
