user_id,item_list
95,21264 229 5447 21748 17177 4934 3889 2823 10380 14413
96,2715 17920 5132 3613 4909 10885 1153 7807 18777 7752
97,12554 18147 24392 2779 1486 18073 13850 15987 940 3216
98,18934 9208 8406 20875 24789 7151 11290 6513 21734 19866
99,7541 17946 5506 10330 23185 6052 3510 16532 25339 832
100,5464 18886 25129 22177 2902 4431 10808 8694 365 17560
101,21297 10340 8032 4201 560 12339 16279 20739 9297 13094
102,22063 19102 22907 13914 10956 17438 13912 18726 13451 6364
103,19781 17065 867 6547 10252 11518 15333 21365 15752 19704
104,16068 13549 22467 15935 4182 11752 20409 21407 7069 10581
105,10490 19620 714 10845 12350 23487 3718 22610 19773 4297
106,14542 9932 22244 3967 17544 9772 10167 16463 8977 2973
107,11745 8786 13064 19442 15761 12583 20629 19084 18631 24208
108,24747 3539 1970 1203 173 18544 18285 2969 6492 20091
109,4664 1303 19194 970 24862 20688 4477 16793 484 7363
110,25926 25507 12484 23062 19993 12790 23587 23010 12977 21001
111,5589 11931 18459 10400 23145 14678 19060 17823 13343 2237
112,25950 20320 598 212 594 5202 5123 9141 14847 1062
113,15563 5574 23723 16987 19179 24570 6365 9238 24655 10328
114,11260 3978 2362 13127 73 14268 1166 21175 23160 19680
115,24686 22560 5282 1104 13335 22816 11698 13842 25779 10688
116,13412 159 25058 20067 18966 9613 4554 25639 12761 13121
117,25331 17803 25863 1250 8773 15821 21477 16842 20888 3073
118,3331 18813 15152 23086 17125 7674 25484 22661 1314 2913
119,12202 16048 1350 9177 910 21894 18072 14630 17176 4584
120,7722 5749 10118 25699 15080 6338 16773 6666 8936 12886
121,18576 25858 11319 15236 12121 13061 21389 10222 4207 17275
122,12886 5810 9604 11386 142 13040 22532 2843 23818 3888
123,21061 4147 19873 8337 714 502 18397 6462 12178 23953
124,9386 5498 2090 4324 2333 23536 2868 13918 22646 13541
125,23221 828 21948 9516 7753 22702 25 8980 10871 9483
126,22140 18355 3906 1652 1899 10597 20599 14437 2581 17516
127,7926 18211 6728 25552 23531 18329 16570 22821 23226 20847
128,10786 9851 17227 17089 18712 25071 7119 9029 8211 24612
129,8241 11939 9441 14515 11994 14097 23019 2286 22405 481
130,23093 24283 14828 6711 7818 12661 25766 16124 1539 5300
131,14836 25426 18334 20693 22077 15023 15719 9981 19595 15178
132,11039 5205 21567 4694 25070 13108 3684 1579 20719 18137
133,23155 5415 11159 16791 15864 3893 16130 5667 2956 2758
134,22077 25426 8406 20693 15178 18934 19595 4958 10617 18334
135,16447 11841 23333 25544 14302 9529 2019 24746 25440 6843
136,23145 18459 10400 14678 15485 22429 294 5589 13450 8118
137,20963 15733 23405 3579 16726 4184 7053 19406 23913 20203
138,19148 8657 2871 16023 16234 6707 17357 15546 9877 11880
139,3696 5241 13668 11151 16497 8472 17800 6157 3115 22102
140,12861 11447 22587 2056 17180 6112 8626 13301 14066 4230
141,3916 14386 23980 7519 18103 17637 4032 11194 16048 1350
142,10991 365 2242 17560 11221 8694 4431 25129 22177 10808
143,14889 9708 3741 22644 8429 177 11584 2939 15746 17123
144,12409 19089 23188 9132 7539 17723 14895 20146 15092 14415
145,3981 25782 8482 20329 17173 6561 3315 11409 17021 99
146,24075 19457 5942 18483 12159 6413 19159 12128 11957 457
147,24823 13861 20422 7550 14141 19680 13293 23282 22702 21432
148,23556 538 22170 13406 7333 5517 9017 18093 13381 8227
149,6599 12056 23666 12734 21423 19545 9742 21583 6108 8486
150,18372 9183 21162 20763 18247 17993 24253 16175 2456 1475
151,5628 16907 22090 16935 4835 16052 25958 16422 17285 21205
152,9441 8241 7556 9419 11939 9705 8828 16314 1697 18855
153,21393 14848 19165 16340 5683 15783 24129 13921 4323 24828
154,9140 1225 24098 18484 18839 20966 9145 24660 9963 22766
155,13014 13917 25196 18360 10793 12365 9007 4943 10755 15375
156,21651 12446 1284 25407 10594 20961 624 9555 16391 15691
157,19532 9475 523 13979 23542 23267 10304 3850 5999 7242
158,1175 18367 24120 3947 24827 22759 2370 2388 3261 18334
159,20510 6425 22151 15119 14799 3133 20828 13104 8507 15064
160,9852 1431 1259 13802 24100 8831 19575 13965 6763 5916
161,12574 16978 17240 8026 414 8577 9341 3827 19944 12571
162,22610 22307 19773 8589 23650 12875 3473 20186 15193 16439
163,166 21965 14641 1340 890 8072 10625 25197 25082 7593
164,8322 20776 11535 1577 3467 3389 17085 7905 11107 346
165,12231 18098 18702 18979 4534 97 15189 14234 676 1695
166,24349 1545 7277 7330 7822 8679 10679 8364 12103 22253
167,2081 1800 16232 23852 23555 9689 20091 16320 13868 3695
168,25974 8661 8651 8652 8653 8654 8655 8656 8657 8658
169,25407 7494 15691 7991 23154 1240 10594 10834 16906 2426
170,16402 14580 24750 23394 8147 16036 4366 20633 14866 13663
171,20802 13811 21340 19979 9693 23424 4512 7202 23866 18804
172,19781 24908 18163 10252 24224 22830 11731 19259 15463 1631
173,20546 16854 5136 21548 10601 12198 17457 6657 16449 12261
174,15968 2947 4690 3515 18210 25540 7737 18389 19801 21688
175,25517 7632 17507 10801 1083 12555 7318 556 16667 16350
176,22225 20522 7855 6004 15244 23044 1482 18772 18239 7106
177,17143 22236 14807 21806 23760 19994 18282 25407 4470 22544
178,22657 11363 6599 10080 8486 15397 8191 4383 4443 16786
179,10264 23795 4186 24136 1500 21478 19853 18354 20977 3820
180,1149 14388 2579 12808 20664 21498 7238 24935 20269 6723
181,1610 5037 19480 17038 8251 15162 21960 19456 23720 14895
182,18367 24616 8263 8427 17569 5027 19576 16334 24827 22075
183,12409 23600 19709 17723 23481 20146 3165 7494 9664 20095
184,5708 17009 15091 4860 4243 21476 19147 3548 6332 10232
185,25453 15072 25102 9464 7607 25204 21255 24972 4500 19665
186,1533 17403 23225 14738 15345 13529 25452 23538 9857 8839
187,7243 12271 1254 22609 2825 21139 2584 19518 3705 23879
188,17247 11823 9105 21367 20710 1795 9017 20209 24280 17875
189,16772 4568 14272 1577 23141 17229 25407 10082 8097 5044
190,11132 11686 17928 14952 17 6455 25130 24468 25344 666
191,9167 6282 14597 13690 18543 18806 426 25953 1509 2357
192,15764 24093 5412 8304 3997 25400 14865 6246 88 6897
193,23050 13843 6319 23643 2457 11375 19311 25735 842 8331
194,638 13828 12010 2144 21598 6769 21171 10846 17645 21531
195,1652 1899 3906 10597 18355 20599 10020 20411 9811 10069
196,5387 4048 16198 3357 118 19247 25534 18950 18865 7190
197,3705 16266 12271 18714 15644 2584 22075 21139 4118 3846
198,11333 24222 14696 5281 8922 25921 7218 4057 21682 2090
199,3883 15909 21726 9250 2586 18808 2783 10287 23569 18963
200,19666 2152 7341 11802 20083 13415 5491 12695 4955 6111
201,12679 12978 8596 956 14450 10011 23849 25800 24725 1905
202,868 24164 25575 9614 17407 24586 4341 7151 21734 6513
203,9112 25409 9679 3968 7928 11305 1097 8987 8244 11141
204,5126 3111 25233 3574 8113 2711 10958 15597 7891 20045
205,18528 2333 25954 21854 18190 24488 23536 11792 22646 18872
206,25172 19616 20952 18171 17665 14989 22872 15812 11815 11930
207,18300 6339 10948 7345 6239 15006 4504 17777 8284 4885
208,20083 11802 372 5491 11437 2929 2326 7922 388 25698
209,16511 2050 16206 12973 827 19874 17668 10418 6381 21965
210,25034 7016 17908 8339 9636 24333 2798 22100 23148 8392
211,9866 17184 6209 14101 13026 879 6380 8515 15489 8927
212,6565 25789 20655 7986 15822 24293 20446 13488 7720 23693
213,1866 2352 14480 19231 16862 15009 18500 1050 22873 10895
214,9005 8531 19668 11223 10803 23950 22507 22248 14335 11842
215,25663 2034 7709 9249 5882 7017 16739 6586 5886 17983
216,6510 8520 15713 19504 25554 869 9400 9492 850 14615
217,5378 9282 562 5759 25606 23633 3348 5489 14593 15750
218,6688 21493 13734 5951 1552 480 21302 11472 23102 3586
219,20447 9118 12048 427 20776 13284 15559 9662 18793 13208
220,15564 9438 24075 10269 22554 25260 10786 24894 12061 18293
221,7939 21825 4177 5046 17958 4284 17193 7279 5872 8352
222,14684 17482 6015 12951 20334 17797 20876 4502 10418 1300
223,16308 2894 7233 16335 11732 20411 23714 19648 24206 12590
224,15645 19340 22949 8216 19621 23922 4873 14176 23902 13681
225,15954 16431 17625 7011 14362 9460 11151 13668 5241 16497
226,13019 13904 2192 23198 10971 17073 19014 6959 24609 14469
227,8823 21927 13617 24988 20033 6142 9260 18436 4385 7593
228,14953 25344 7659 6253 11992 11686 22699 11132 16869 25130
229,23997 22258 1191 735 1971 23392 23015 16222 1778 14374
230,15719 18514 11752 4182 6097 3331 15739 16314 19150 7069
231,19257 14811 19928 21025 16152 6669 20988 7299 11210 18267
232,18684 3611 14992 5206 14733 25188 22849 21871 6066 11190
233,5862 13625 10443 21024 23892 25272 25938 10569 10414 4117
234,11554 4711 6936 13157 23869 17318 18303 17982 3960 11822
235,23659 21449 24202 13965 5916 6763 25416 10951 14328 13619
236,2353 13959 19364 18572 2431 14696 15459 6810 8942 24669
237,214 19063 17857 646 22981 19897 3568 23915 17359 19454
238,6139 18330 21872 20820 23417 20045 20265 6759 5559 148
239,21802 15330 18799 6616 11597 13756 6257 8369 22739 16520
240,9300 23107 2081 6361 15541 21110 6274 15249 25726 18551
241,6121 6688 2718 24113 11698 15085 24686 10206 14344 1104
242,1397 10592 7487 24946 25735 15960 22873 7076 11811 3813
243,10852 23735 832 12101 5251 14528 574 4847 24247 23132
244,13607 14286 3390 24731 1116 11898 4256 10612 18120 18118
245,5487 1785 18857 6036 8278 22328 13160 18900 7643 9284
246,2426 7991 10594 1583 18392 624 12818 2551 17156 16906
247,910 23847 21773 14896 15491 5288 13744 24216 10015 2381
248,281 1771 15929 656 13522 8633 8666 8657 8658 8659
249,19089 7494 24237 4881 15803 16630 8110 10709 25560 18267
250,23335 9159 19653 15112 1557 21937 5314 1759 6307 2350
251,23193 17069 25225 4053 16733 12479 22454 18062 25639 7608
252,4942 1782 20268 8126 12777 3946 10347 10003 7201 18962
253,24063 10289 3195 5999 3589 13469 19482 3225 24294 14867
254,1717 3301 9438 7556 6189 5942 25675 14403 21334 19387
255,25486 23838 12937 6127 3181 14006 21757 12845 8631 8628
256,648 15044 24832 9598 7480 15323 1102 2918 13290 7465
257,1175 1177 14684 3752 4502 10418 9555 2426 251 3947
258,22966 10812 1466 18580 1207 24380 17663 16813 21595 10187
259,24649 22864 3916 20129 23703 12282 4607 11239 2689 3327
260,9555 25407 18392 624 6734 21725 3700 9274 2635 10834
261,1286 8979 5776 22841 24604 3852 14837 8049 6280 5933
262,25733 8492 6222 1148 8664 10503 21828 19892 6061 12791
263,25807 3536 19857 25711 93 11645 8446 14396 9304 4723
264,10418 24355 11737 18419 5581 521 20308 4257 12515 968
265,4543 25974 8649 8651 8652 8653 8654 8655 8656 8657
266,5475 13490 24696 8099 8545 15394 23902 15300 2762 19721
267,18486 16460 3127 11604 25623 4564 20434 13126 692 21733
268,19340 23902 2426 15691 9555 23141 23154 13226 16793 19465
269,14724 10451 9263 22183 10842 18375 21863 7502 16716 21644
270,1192 23299 9218 4254 10450 16215 1079 17110 11792 14165
271,19318 24989 5383 17094 18273 25129 4431 10808 2902 22177
272,7202 25675 4512 12755 10301 10845 25260 22139 4241 19564
273,9555 7991 2426 23154 23141 624 16906 9701 17156 13711
274,8318 25047 19828 9317 22601 13713 7133 12493 24589 12452
275,12453 21259 12676 7487 3506 9035 4545 3478 10094 12171
276,15898 21103 25953 426 20450 18806 4170 6778 24912 24806
277,12341 18114 18190 6662 5717 2333 13541 14220 22152 2314
278,24420 21902 23945 17446 9098 1567 14164 9134 14339 4081
279,12350 20694 18271 23576 1182 12476 4008 7735 24037 21535
280,23403 4243 4860 3538 17009 15091 15231 4642 15466 24543
281,7669 5985 21209 25657 6956 3136 325 23536 10290 21854
282,16711 25400 6727 10051 6514 8397 17756 6246 12594 11199
283,18190 4620 23536 2333 15327 8285 23457 15335 10142 6088
284,6003 20162 2878 15602 12358 6885 10355 5858 14317 1999
285,6743 14929 24976 785 24250 19830 22609 17490 12620 10646
286,1102 9598 15323 7480 21737 25756 1923 3672 20792 15378
287,17369 24304 13911 18477 1684 24200 13652 10328 5733 21510
288,3086 13576 13121 18682 2585 17887 5352 22513 18602 9613
289,12251 25494 5877 14332 8626 23093 14828 24283 10658 14730
290,6279 21704 12876 14164 17446 23945 21902 9098 1567 16178
291,10865 22847 13885 10867 22161 12808 2201 2589 9728 17121
292,7333 530 23689 17581 19914 22370 2873 19486 5703 22608
293,8602 1388 9491 25945 8393 16874 9523 15084 8128 6093
294,23450 8650 8652 8653 8654 8655 8656 8657 8658 8659
295,2936 20406 15656 13708 5770 1808 9922 18311 8784 9477
296,15691 19089 16630 8894 11295 25407 12409 1240 19709 9555
297,15476 2823 12014 11339 12087 10500 9283 24741 1592 242
298,19052 10382 7023 19333 8504 20059 2856 25055 16095 9923
299,14436 15326 23579 20596 8338 19471 8274 16856 15852 24219
300,17928 24468 6455 14952 11686 25130 11132 17 25344 22057
301,12409 17723 19709 2665 20095 8894 16630 19480 20445 22121
302,10789 14777 24669 1378 17776 6575 24405 14824 14191 206
303,13401 4118 23689 17057 3555 19771 22395 8270 19074 9454
304,11328 12273 8704 21737 1923 25756 20792 3672 12543 23506
305,23258 9284 23536 23711 13519 1480 8686 18190 10512 2868
306,968 12515 617 9679 3968 25409 22884 862 4607 2689
307,821 69 1058 12058 3639 23376 11418 23271 14537 16693
308,2333 2868 6318 9397 23728 15459 18190 18812 6577 21637
309,9781 7188 9813 176 14043 14006 836 4991 20073 520
310,9576 25071 20657 10649 20582 19379 17770 16656 19718 4968
311,16652 24354 15559 13275 5617 6293 18793 20300 25001 11289
312,9284 18190 15335 16112 562 5717 15327 13837 8285 13541
313,25840 23528 22703 18335 14967 5037 12231 11 1610 25046
314,24139 4025 8626 13810 15476 22429 22622 16843 16742 12014
315,6088 2333 10450 4324 2431 14696 13519 13541 3983 18190
316,4129 20218 8269 24156 2981 25955 1614 10542 2615 22440
317,24872 10350 10009 17707 6521 8521 11225 19335 12792 3724
318,13847 6641 20689 13813 8280 12907 19101 9710 12163 22268
319,12676 21259 4545 9035 21266 12453 2649 16311 8192 3693
320,18036 2179 12834 13762 3198 12936 20940 679 8554 15078
321,21802 15905 6616 11597 13756 15330 24675 3689 22739 9560
322,3988 17173 496 25782 14153 11409 99 3981 20329 6561
323,13117 8965 17570 5710 12747 603 13683 14142 5282 13335
324,2639 22158 17341 20639 16137 5346 8963 19959 24234 22528
325,359 21695 8395 9942 12282 23703 4607 2113 20129 15715
326,1148 8664 12791 6061 19892 21828 10503 9817 24431 21217
327,17925 9645 3651 17715 1740 7712 8787 19292 4238 12211
328,7946 21345 8132 19042 10815 14221 15800 12697 17910 15920
329,5652 1499 21564 6316 17193 22053 22468 14534 3625 5768
330,9487 14583 9824 1418 4217 1668 22554 10269 9438 2776
331,23153 14515 22405 22463 481 11994 2286 23019 411 14097
332,612 8541 6703 233 17469 14875 20807 13460 2811 6955
333,18190 10450 9284 5717 11792 9218 6088 22646 7892 16805
334,9168 805 19615 11331 5224 7508 22591 15663 13129 4218
335,11792 2333 5717 23536 9851 17439 25848 643 19588 9029
336,10393 1787 6656 8056 13518 6034 816 12216 3322 10349
337,10707 14286 13607 25192 23820 18704 16184 2275 2870 25164
338,10939 13994 19236 14744 14338 1827 15009 11628 4841 22236
339,9728 11348 17111 9733 25654 21178 24678 5456 1054 18384
340,24988 20033 521 20129 23703 11239 4607 2689 12282 748
341,9617 744 15382 5921 21383 2096 4497 858 17061 20842
342,8521 11794 8636 23283 1233 22097 18478 18872 1940 22267
343,15624 15370 652 16888 3345 302 16743 14033 25425 9853
344,24714 4744 18774 18714 5879 25702 23153 21139 25890 4503
345,22806 3422 24480 25521 5822 11913 18666 9563 25294 14526
346,23992 11022 18311 16187 1077 11809 12283 19278 490 2854
347,8876 15246 19757 16873 14917 7893 1340 14387 18758 4692
348,16019 10418 7651 2423 10634 16251 13369 10480 25162 10765
349,13418 1207 18580 10187 3144 5771 2669 14033 9853 13109
350,12737 1281 13862 23393 16072 13972 8873 18570 830 5551
351,25974 8661 8651 8652 8653 8654 8655 8656 8657 8658
352,23536 15459 2333 2868 18190 2090 11764 14824 10450 12341
353,21320 9558 2261 14331 19047 8251 14291 19393 15378 17813
354,623 17439 4804 11905 14578 25262 15727 17160 467 19275
355,11340 4980 8309 22651 12050 9265 21725 9322 17501 7748
356,6541 5081 4453 21612 1219 22415 23342 19878 3958 22092
357,25580 5241 8312 4611 11151 3696 1981 24440 13668 9644
358,6782 19545 97 25756 3672 16245 14012 10325 5119 4947
359,6839 3451 11752 4182 5710 13683 12747 17021 14843 8965
360,19195 18453 8197 21974 4390 25315 19335 11225 12792 2978
361,6658 23460 5780 4928 4833 15430 15892 16865 22847 3249
362,17800 18508 1305 21772 16763 21588 17883 1569 436 11005
363,16308 10893 6237 21225 23641 13714 19648 16129 12590 23714
364,3191 13541 22359 14418 9050 409 25113 24715 7317 900
365,15559 497 9662 22800 12877 24604 22841 3852 14837 4936
366,20751 21318 8051 13387 24434 6963 15719 7227 25971 1613
367,16794 25860 14869 12238 23109 5953 4466 6377 9828 20668
368,9438 22554 25130 24468 14952 11132 11686 17928 6455 17
369,18267 5522 8431 21025 16152 24905 24535 25560 17016 12466
370,12924 17419 19187 1725 13717 15908 14642 19228 25960 15433
371,8796 13726 23350 5609 5401 21529 5696 14889 11034 12885
372,2333 23536 10450 14912 4620 2868 23711 16576 9284 13519
373,17928 14952 17 25344 24468 25130 6455 11132 11686 4056
374,13319 4034 12191 10057 1782 24140 18962 2799 22756 4942
375,15300 2762 19721 23298 15470 14906 19873 24170 5350 12137
376,451 17089 23230 13722 14212 1102 15323 7119 7480 9598
377,7494 19480 23305 19709 14895 17723 20146 16630 20095 11816
378,4781 6278 13108 13552 2422 21567 913 22701 3684 11664
379,502 19873 6545 21061 21558 23084 3744 7232 21815 6102
380,18392 9555 10594 9322 10834 15691 21725 624 23154 8316
381,8284 22858 5562 21527 11473 10948 13311 24104 5550 3059
382,16419 16425 8804 12976 4727 17091 15779 5301 2170 7681
383,16890 12973 5374 18795 17536 9021 25718 14136 23679 6396
384,8762 2261 19684 23909 19289 5782 17431 18098 11102 11730
385,5389 11275 18976 18958 10083 3708 13002 3033 7654 25001
386,21147 19977 3450 3720 6038 19768 6584 5308 17379 5168
387,13443 15126 1997 19212 17173 496 10888 25782 9492 8520
388,8422 8315 4021 11845 3331 4323 4231 5411 17588 24828
389,9555 2426 10594 7991 23154 10834 9701 16906 23141 13711
390,5782 11658 19480 23600 12409 19541 23481 2665 14291 15591
391,10629 13761 2988 15717 14085 21305 11052 13026 13636 20649
392,20986 21510 24304 18477 4768 1684 13911 9028 24001 23680
393,8326 15818 13225 16388 5616 4005 2876 23920 9260 699
394,14414 12457 17277 12612 17620 7589 25725 3231 24696 8099
395,18450 23318 20088 614 15719 15397 8051 25288 9474 14586
396,5350 24170 12137 21195 6136 3200 19461 11721 6102 8896
397,11205 15088 5169 4810 20418 3961 3749 14615 1245 12662
398,20963 23327 9294 7016 7053 15224 21409 17908 23405 15733
399,7569 25389 14337 25726 18416 15249 12355 23107 4116 22972
400,14374 8350 23392 23997 1191 735 22258 1971 16222 23015
401,1863 816 6034 10393 6656 12216 8056 1787 13518 8544
402,3331 14813 8951 12488 2065 12162 16314 7674 17125 2971
403,16068 25344 6455 11132 25130 24468 17 11686 17928 14952
404,7572 938 3499 12317 21898 13171 6609 4858 11398 6426
405,529 12164 401 7750 12264 28 5342 20860 19874 14684
406,4015 25513 16598 21605 24389 18276 6978 15289 25937 24852
407,2651 7125 6968 4389 17415 3663 19831 4765 7228 10563
408,5489 14733 6870 23642 21537 11644 14411 16476 87 3835
409,22843 9613 22568 5166 21038 17887 12699 22513 5352 25105
410,21066 7504 17743 23280 17769 5038 24152 10699 3622 18068
411,20183 8289 23525 3510 6052 17946 13124 10330 5506 23185
412,17070 20508 3276 16394 8150 22945 15481 21965 1340 20776
413,7317 25113 5389 22645 22600 17827 24612 11675 7654 8736
414,610 16957 4320 5466 387 25748 10621 19836 3747 3164
415,365 17560 11221 8694 10991 2242 21996 14173 13243 4686
416,15370 15624 652 3774 3345 16888 8511 16743 25425 9853
417,18740 6942 9428 12859 9094 16618 18081 21533 17653 9783
418,6135 13355 17652 5342 7750 12264 401 19780 15028 15408
419,9591 24938 1772 16123 7108 8211 12642 19316 24957 19822
420,16480 17903 14975 16796 11851 1745 731 19392 11107 1798
421,15733 23405 20963 4184 23327 9294 1702 16726 20203 7053
422,15242 23373 17398 8261 15132 22014 6564 11894 25180 25910
423,9591 8544 22048 15103 18529 8163 19127 14989 715 6521
424,12264 7750 401 5342 15935 5652 5333 7624 3019 23382
425,9742 10239 20297 18360 12543 22804 15830 18025 21464 7639
426,5815 17370 14017 18774 16309 15246 18714 13971 22891 7243
427,8919 21625 12132 13746 10422 3939 7135 12340 20005 15734
428,23717 16655 530 8969 21337 17943 1 24932 25337 903
429,25025 24876 10989 5558 1828 4690 22719 7871 21688 8934
430,5389 3033 7654 18958 10083 13002 11092 16198 18729 7190
431,598 20320 25950 16191 2526 13128 20587 7178 8000 10742
432,25083 25208 4079 16775 15728 5508 9092 22075 7787 12074
433,8796 15092 5141 9471 11034 14323 23350 21529 22107 910
434,15356 12282 23703 2689 20129 4607 11239 16633 7615 7651
435,12781 6172 3430 10940 3250 603 17570 7520 14142 8965
436,3170 22248 11842 14335 22507 22014 4748 22672 8657 17357
437,2340 2215 20316 17261 2156 9990 593 10726 1577 19593
438,10425 20873 18699 6579 6474 12263 16520 9401 20327 13592
439,6965 14698 22017 6886 6472 8502 12068 20947 21196 10602
440,25974 8660 8650 8651 8652 8653 8654 8655 8656 8657
441,17996 19321 19275 13139 16523 12553 3681 11617 2225 25954
