user_id,item_list
145,9591 22845 4100 18122 18119 25682 364 9345 25675 19564
146,24075 5942 25675 22554 13118 12061 1888 8538 15564 10786
147,3497 588 14141 5930 5469 3744 20422 19769 1064 7550
148,25407 23154 2426 10594 1583 9555 10834 9322 15691 5607
149,21653 23666 12061 10786 21552 12056 5717 21583 773 19480
150,19089 17723 6198 23600 20095 24128 19709 20146 11900 9089
151,19480 10979 525 8158 3169 23481 8704 7495 25648 11687
152,12214 2061 1830 3261 21619 18263 7635 7175 8828 16537
153,9195 15182 18412 20210 13609 2840 16263 9118 841 427
154,17320 9859 9194 24098 19961 9140 25463 24660 1225 18839
155,4620 13014 24075 5717 2333 13837 21583 24955 12365 22646
156,25407 15691 10594 23154 9555 1583 10834 2426 6734 17156
157,11499 11701 9475 24687 18317 7109 21629 17304 21260 7030
158,15196 5150 17546 17517 3261 18367 9511 15234 7144 19973
159,7030 20919 16301 16871 3037 23844 22151 18687 13954 11855
160,12601 22731 21355 3913 4871 6047 4351 2375 679 1022
161,414 3827 17488 16978 333 19250 12571 19944 12574 25163
162,22128 18293 3473 22750 21552 12875 15915 21342 25046 20363
163,14684 11832 6952 22840 14641 25197 4502 10418 4940 21277
164,17819 8322 20146 14706 11535 25407 4878 5952 8089 1577
165,5717 21552 7639 12061 4620 24410 10786 11072 11792 24075
166,12273 14978 525 5717 1648 15082 1967 20518 20167 17179
167,6878 2426 22848 10834 13711 17209 10792 18392 2492 10908
168,7970 17894 3202 7879 11990 10363 13819 5157 8545 24679
169,25407 7494 15691 19089 5044 20095 8097 2426 23154 19709
170,22801 20863 4366 5952 17951 11533 13663 24750 16402 11099
171,4512 22359 10789 25675 23424 9438 14418 24075 12923 2109
172,19781 9243 867 24908 11731 21975 11796 10514 8544 11792
173,17209 18452 13136 13711 9733 9322 10981 12050 5669 2426
174,13294 3264 25407 14838 6973 7284 13928 5952 20999 10792
175,5756 2507 8430 20626 7632 11295 25957 25517 16667 23530
176,6004 23127 21854 12061 24575 10885 2300 9315 18545 18122
177,25407 6734 10594 10834 21920 1583 9555 22848 10792 15691
178,22657 8251 6599 23909 2759 1863 20290 11436 7639 15490
179,8304 24484 7494 15764 16218 20894 15343 12119 24093 22402
180,3556 14876 5467 2579 23832 20074 3423 4349 21498 4787
181,19480 8251 13797 19089 21552 19709 9591 525 20108 7601
182,15903 17517 5150 19973 16775 18367 22075 3261 25083 4118
183,23600 7494 12409 19709 17723 23481 20146 20095 8894 18984
184,15749 9683 16394 7823 10491 10073 15844 17233 6691 20308
185,21255 15809 5673 5250 7607 6363 14573 3185 1385 653
186,16394 7583 21373 17877 7553 12759 24577 2570 19948 22554
187,10747 19518 7243 9241 2825 13763 23879 21139 17586 1254
188,11748 10747 9017 24577 17877 9992 8649 23895 9819 1095
189,16772 25407 8097 5044 15691 12466 17229 2426 19750 2118
190,23154 6734 25407 5108 25171 5 10594 10834 24994 10345
191,6897 8691 13690 6242 1663 1026 9167 24093 9950 6282
192,24093 15764 8304 17820 5412 4803 24109 3997 57 18122
193,3656 484 11848 18404 7115 25675 17013 19468 14185 23468
194,1538 11367 24075 24566 13348 18259 6686 24753 25199 1110
195,7030 10020 1092 18687 11855 6239 16301 9811 18503 18355
196,681 19985 24383 4147 3497 6076 8131 18798 3432 7012
197,15903 5150 16266 22075 17586 592 19518 7426 16489 4118
198,6088 22646 2868 23536 2333 9591 15459 3983 18190 9050
199,8249 15234 22121 6446 14684 11121 9041 4257 3572 12601
200,7494 13415 5491 6865 1432 388 17723 11802 20083 19666
201,19089 20146 19480 16630 17760 17723 24355 23481 1634 23600
202,868 24586 4341 17407 9614 25575 24164 10175 5626 8517
203,13686 8987 4289 4444 14253 1211 14406 24444 1097 3968
204,12061 9591 8560 1863 24075 9851 11384 25675 9018 3574
205,23536 18190 2333 5717 15459 21854 6088 9029 22646 11792
206,2333 11987 3668 921 19120 8251 23358 9218 10786 9315
207,6239 23628 8158 14609 15006 6760 25740 7174 20518 4766
208,6865 13415 5491 11540 388 4195 24962 20083 11802 25698
209,19874 4502 24355 17668 18419 10418 4257 20553 15234 5581
210,25034 17908 7016 24333 12953 6760 8339 20915 9636 2798
211,7836 6380 6901 15655 8894 23505 12236 25779 14100 20565
212,19089 4728 2448 7720 17723 12409 21437 16630 16948 6827
213,16862 1050 4987 11876 18463 8395 21085 6250 8538 17525
214,24075 9438 5942 773 12550 17723 10269 22554 12742 23799
215,7709 8676 15925 22500 8667 25645 13894 25663 18245 7708
216,7012 23398 5763 14396 6510 16758 16443 18949 15271 17697
217,3348 562 10979 11987 3469 3668 12742 9282 25643 16966
218,5150 15196 17546 19010 10766 9511 15234 19973 12142 7568
219,8709 497 18793 9769 13424 15559 9662 12048 9716 7267
220,24075 9438 22554 18293 10269 12061 10786 9851 12923 15564
221,19826 11459 17668 6464 5467 7939 6325 4284 11711 21825
222,14684 4502 20308 10418 18419 7883 5581 6612 4257 17668
223,9003 15387 11732 2894 7233 19436 18523 7639 24900 16218
224,2485 19340 3788 15795 13226 15645 2001 10162 22949 23468
225,25407 16772 24143 8990 1436 16431 22438 14362 11848 7011
226,14070 13019 9378 16399 24329 4756 24861 14044 2839 12755
227,14684 4502 11737 15363 19874 15124 11832 7883 19631 6612
228,19874 17668 1816 14684 4203 19631 11033 21973 7539 23600
229,4384 17248 20613 20637 8100 8079 891 8680 25767 16177
230,6097 21373 12759 711 19823 19150 22217 7946 25834 9370
231,24075 22554 18293 9438 5942 10269 10786 12923 9851 7494
232,25335 11792 18872 11524 13030 21811 13635 2310 23836 17668
233,14666 195 5862 10569 9859 12719 13625 5152 24875 25938
234,16577 5930 11197 12601 306 12943 625 11354 22731 16772
235,21042 16577 25416 22731 23659 5930 14328 10951 1022 16942
236,6088 22359 14418 22646 9591 15459 13541 9386 10789 22003
237,14838 8959 91 21473 17857 6810 6734 14383 11896 7284
238,5497 18330 21872 6139 20820 16871 16897 15394 7114 4215
239,10513 21802 6616 11597 15330 13756 18799 15905 3689 8369
240,21920 588 10467 10730 1064 11991 7550 4147 1846 20308
241,19123 11925 11369 10002 25308 21780 3782 9358 17200 10996
242,1397 25675 10592 18499 8529 7487 15275 7012 17680 9060
243,11832 24546 14684 7839 5251 9018 14528 24210 19007 6952
244,5078 25675 24075 14684 9438 16324 20308 10786 4502 18293
245,5487 23536 9284 3835 7885 1785 18190 16112 3348 11987
246,2426 10594 1583 6734 7991 18392 12818 5044 17156 16906
247,23004 24216 25924 23847 3130 22750 10073 24230 6358 18293
248,281 1771 15929 656 13522 7728 5003 8367 22520 22215
249,19089 7494 17723 20146 18984 12409 16630 23600 11658 8894
250,12719 5152 14382 23335 9159 11067 19653 22224 7728 25675
251,6320 8529 18501 3613 19526 9190 15271 466 20281 17717
252,24546 24199 2281 25766 19007 10347 13810 175 377 9526
253,9438 13552 19007 5284 24546 24075 16011 4115 341 25209
254,9438 25675 25407 5942 22554 12061 23799 9851 1888 10786
255,14006 4559 3667 21757 23838 25486 6127 12937 3181 12845
256,13290 14462 829 23043 7484 10108 19960 9907 5029 24955
257,2426 14684 9555 23154 4502 12818 10594 10834 7883 23141
258,23600 16630 19709 12409 20146 20095 2665 7494 14895 23481
259,16324 17637 5078 8395 14386 2459 6652 14684 19874 23434
260,25407 6734 9555 10834 18392 1583 12050 10792 6878 2492
261,7030 11855 16301 3037 3281 18687 19577 9293 13954 15914
262,19792 7932 8492 13831 2441 468 21495 6222 14080 20554
263,18949 11645 14396 13020 19857 7312 25711 8446 11848 5195
264,24355 20308 18419 5581 10418 22653 4257 7883 17668 20553
265,24075 10269 4543 12061 25205 19739 12211 16333 12691 9699
266,15394 8545 13490 5475 11848 8529 9060 11645 7012 7368
267,18486 3127 16460 21733 4564 25623 11604 13126 21111 692
268,2426 15691 23154 9555 23141 10834 23468 6327 6734 7095
269,5044 5646 11295 19089 16188 4476 3572 10035 16630 24163
270,21854 13541 23536 4620 2333 8920 11792 2868 4254 12061
271,773 9851 8538 991 23568 19480 25693 4927 2724 23666
272,25675 24075 9438 7202 18293 4512 19401 19564 25260 12755
273,2426 23154 9555 7991 6734 23141 16906 18392 17156 13711
274,17517 8318 24770 25167 12142 15105 2756 20311 5118 24589
275,25675 17860 7487 3506 12453 22410 44 604 18404 6319
276,15898 18727 20819 21705 6042 17284 1663 20894 9950 24484
277,5717 18190 12341 13541 23536 9284 2333 18114 19114 23711
278,11979 24420 7117 15379 388 23741 3418 1628 13228 13438
279,2278 23985 13513 10604 1103 22554 12579 3577 18745 7648
280,15231 23403 24355 4502 19874 18419 20308 25675 4257 16214
281,12061 2333 23711 13541 18190 21854 23536 2300 6088 22646
282,24484 8064 24093 16711 24109 8811 15764 8304 23427 6246
283,18190 4620 5717 23536 2333 15327 6088 2868 21854 9284
284,19874 4502 14684 1714 9819 18419 21812 15754 16394 12214
285,13865 15903 15234 7109 15196 6743 25886 12789 5420 11979
286,1863 18122 12061 13628 21552 8560 4940 20711 637 6923
287,24200 17369 10328 6280 5933 25305 1684 20986 8537 16811
288,9234 19363 18878 7920 8742 8220 8436 25855 25968 3086
289,13433 3527 24546 158 5915 19007 7839 14104 10839 25209
290,471 3418 21704 24962 11854 14248 22327 16178 851 4195
291,17464 4787 10865 13885 17948 22847 15562 21498 17121 25868
292,7333 17546 3971 23689 7568 7207 24958 6712 10747 16577
293,18246 14273 2447 9508 3439 4796 8544 23960 22754 21095
294,23450 9876 15451 10426 4779 23796 24566 15899 4349 14100
295,8784 9477 1808 13708 19429 359 20766 2729 25957 2459
296,19089 25407 16630 7494 11295 8894 20095 15691 9555 8097
297,11702 14104 3527 25766 16011 19007 13810 13552 12230 8805
298,18512 20308 14684 8395 23109 21085 9829 6612 4502 18419
299,14436 19427 25621 23579 20596 13860 8338 12133 8274 9752
300,25407 14356 5044 9992 19468 15524 20367 10226 491 13052
301,12409 17723 19709 20095 16630 2665 19480 23481 8894 3165
302,10789 25903 6088 1378 6926 1863 22646 21890 18768 12550
303,18636 7144 15903 5150 17546 10766 22075 19973 4118 9531
304,23481 14291 23600 19910 8704 16630 21552 8544 11687 13797
305,23258 9284 23536 5717 18190 13541 23711 11716 15327 2868
306,13686 11357 3905 15993 14253 17745 1566 1097 1211 14406
307,18246 17525 6600 18838 14038 2333 8544 13427 9050 2447
308,2868 2333 13541 18190 3983 21854 23258 19114 4620 15459
309,520 14006 7188 9813 23597 7186 16551 12158 836 176
310,20657 24877 19379 16176 22445 20146 21362 25407 25071 6636
311,8709 3037 20300 18793 22548 497 15559 5032 15778 4936
312,5717 18190 15327 13541 3835 9284 18114 16901 16112 454
313,25675 22554 22750 24075 6294 6632 22128 25046 14595 9438
314,11702 24199 22622 9438 13810 6 25209 4025 13433 19007
315,6088 2333 13541 5717 11792 18190 12061 1863 10450 21854
316,19175 13226 23651 4390 17647 10542 15196 24156 14100 8999
317,10009 20496 4209 2333 19114 25030 21552 1623 7235 9243
318,15207 2327 20892 17464 1121 18733 15234 5821 13170 12185
319,3631 21266 1463 17020 17579 23426 6359 18404 3551 10269
320,12601 21042 25738 22121 679 4351 19852 16772 5930 6446
321,21802 20163 15905 24675 11597 15330 6616 13494 17145 13756
322,25044 15595 19119 24383 24508 17429 620 5246 20929 25782
323,1258 14684 24355 20308 22378 17478 10396 2159 24014 4502
324,15899 2401 2639 22158 20 10620 15650 16013 20148 8990
325,359 8395 2835 20345 17637 19874 16324 2459 14684 11242
326,9295 4437 16890 9021 6734 21042 15256 2791 6816 25558
327,17925 9645 24929 16597 20438 4846 23447 19739 9699 12211
328,10792 22010 19948 7946 5952 6878 2492 7583 2426 12165
329,14684 19874 18512 24355 20308 11832 18419 10418 22653 14534
330,10269 9438 22554 12061 18293 10786 9851 5942 25260 3803
331,23749 16266 12158 592 5187 23153 25271 24969 18053 1109
332,20290 23799 773 14978 14291 21030 20553 2197 364 12273
333,5717 18190 6088 11792 4620 9284 10450 19114 9218 22646
334,4218 15663 9168 22548 7508 22591 12914 17819 8097 21733
335,9851 11792 24075 2333 25675 5717 13541 6088 21854 23536
336,19874 14684 4502 18512 17668 2274 17305 8268 2159 24355
337,10747 17843 25192 8242 15983 5032 22474 10269 10707 2275
338,19089 19824 8382 22118 1373 16522 14625 8035 5364 11061
339,9733 11340 12050 4980 24070 5952 11348 8037 22655 7547
340,8395 19874 17637 2459 17668 359 16324 14684 2835 20553
341,893 25693 22807 17322 15708 18790 20031 180 16828 6217
342,18190 19588 9284 9315 2868 3835 13541 23711 18872 23258
343,23989 4825 914 22982 7587 11868 22495 14033 21492 15144
344,11871 5084 4502 20308 5815 21139 21674 25702 19874 592
345,681 13294 3422 7111 13703 20404 3743 5025 17104 5044
346,5078 359 16324 2835 19874 10418 20308 8430 11022 8395
347,8229 10994 16873 7981 25741 5815 15246 17586 16499 12271
348,14684 19874 4502 10418 1714 15363 20308 16116 15124 16365
349,10437 14253 4222 23109 292 4150 14769 13138 11925 21492
350,8123 24898 3660 25013 4413 22377 11193 19948 11287 24138
351,15161 10761 16387 8428 15552 14058 20355 8325 1195 24063
352,23536 2333 15459 18190 2868 5717 22646 12341 21854 4620
353,23600 14291 8251 16630 19480 19709 14895 13797 7601 9339
354,17160 5593 18246 22577 6478 15399 17733 1399 24268 24603
355,11340 12050 4980 25407 5952 2426 5 23154 18392 11991
356,8987 25675 15903 15993 1097 6961 24186 18272 19220 15294
357,23737 3631 17680 22438 9060 18495 654 19875 3737 19606
358,8544 20496 8524 15830 7639 14012 24472 477 773 9851
359,14684 4502 5581 4257 1816 19874 7883 12214 1714 24577
360,15903 17517 22121 5044 15691 3572 15234 8990 25407 13845
361,16865 5406 7898 4928 23460 4833 15892 3249 6658 5780
362,5469 3744 3497 502 13887 8529 4147 8337 19769 6164
363,16218 23444 8678 11533 16129 8064 770 20100 21491 17968
364,9050 22359 14418 13541 24764 10789 6926 20130 1378 9591
365,3037 5032 497 15559 9769 4936 9662 13424 15910 10544
366,2236 2049 20751 115 21129 5803 15104 20193 22079 12321
367,23109 11925 4825 7587 914 13485 7869 7910 12847 9358
368,9438 10269 22554 12061 5942 9851 10786 18293 15564 25260
369,7494 8431 19089 20095 17723 5522 24209 18984 8894 2665
370,15908 15562 1185 14418 20308 20130 23875 6088 19312 25695
371,8796 12885 21072 21413 17860 19985 20016 11443 10433 11191
372,4620 23536 2333 23711 2868 21854 9284 10450 11792 15327
373,7710 12968 17877 17753 11748 3097 21245 16945 1550 18619
374,13319 12191 574 12080 24513 10057 9077 19614 15071 12087
375,2426 21061 9555 10594 22121 13226 3744 2001 5044 10162
376,23230 1904 8560 21552 17230 17471 21005 9591 13722 3659
377,7494 20146 19480 16630 17723 19709 20095 2665 3165 8431
378,13552 913 13433 2422 14188 6278 22701 13328 4781 22622
379,3744 21061 13887 14141 588 1869 7550 1846 8337 502
380,23154 9555 15691 10594 10834 6734 1583 18392 8316 6878
381,6239 21527 6760 22858 24104 13311 25740 23628 275 3768
382,25675 7553 16425 17860 23888 22500 8491 6848 15564 9699
383,9438 22554 12061 9851 5942 23799 18293 16890 19401 15564
384,11730 19910 23909 14291 19089 17760 11687 21552 8544 13352
385,24481 25013 18399 17478 10396 24197 20553 3877 1811 24355
386,19977 21147 5308 1307 2493 6584 21083 6038 25044 10324
387,11848 8529 19166 15271 1282 4553 3188 7564 7012 5763
388,23774 25596 13503 5952 23912 7583 3737 6450 17156 2118
389,2426 23154 9555 10594 10834 7991 6734 17156 23141 18392
390,23600 19480 7494 12409 2665 20095 14291 23481 20146 11658
391,9438 10629 25406 10157 23242 16195 23600 15655 6901 7985
392,20986 24075 8538 9438 8242 24200 21510 2767 10328 979
393,14684 20308 19874 10073 21304 24197 24355 13628 18399 10418
394,21030 8538 14291 17277 20301 8704 10132 2197 16471 20061
395,4147 8894 13294 3497 22445 18538 7908 2236 12486 16651
396,13508 11848 8529 16641 11772 14354 7012 18859 12137 6164
397,2426 10594 8990 1583 18499 24075 6734 7991 6446 7095
398,20963 24333 3579 21409 7053 7016 23405 12953 17908 14322
399,11533 5952 19875 15169 8860 12050 25407 6708 3737 13503
400,7850 8062 9398 18245 23280 4384 14374 8350 25457 16717
401,8544 1863 9591 2996 20711 24621 18293 11384 8560 24410
402,21373 12488 12162 1236 4502 19150 4366 19189 8097 7583
403,4502 19976 13433 8430 25801 17313 14023 25804 5985 6927
404,2751 22473 5859 22000 3348 17633 9602 6426 22300 21493
405,14684 4502 19874 20308 6612 10418 6329 4257 1055 15363
406,15562 2274 19429 2304 18987 8396 25549 2835 4015 15234
407,10269 25675 9438 22554 12061 9851 18293 17465 7202 13118
408,3469 14129 562 3835 2996 25643 3657 19661 9282 21871
409,17205 4525 11755 16790 25459 16620 14245 13753 19991 14568
410,23280 24735 1329 17248 25737 20244 16717 16688 18718 14727
411,8097 12914 16630 13797 19480 19089 20095 18984 9664 14706
412,8097 25407 12914 24577 15234 16394 17070 4257 22010 19874
413,8560 21552 22645 4940 18122 13628 14385 20711 16552 6088
414,10269 9438 5942 12061 25675 9851 25491 10786 22554 610
415,24075 2109 14291 12061 275 20807 12550 14019 14909 18870
416,3774 19764 8905 5771 3345 14473 16743 4050 15370 15624
417,5078 16241 17133 2459 16301 1258 18399 17653 7030 13954
418,14684 4502 18512 19874 11737 15363 24355 1714 10418 7883
419,9591 18122 22645 19822 8920 13628 21552 18080 12801 14385
420,19007 9520 1959 1745 9438 23285 24546 23975 10159 11623
421,20963 16726 1702 23405 15733 17908 7053 4184 21409 20203
422,14619 752 610 17514 17398 8733 10341 21996 19100 12758
423,8544 9591 4966 11452 22511 8560 8920 13628 24621 20496
424,20308 6612 18419 17668 5581 15363 4257 7883 1714 22653
425,1863 8544 22511 13541 15327 21552 11868 22804 20496 1747
426,5815 17370 8396 14017 8295 592 22891 10994 14539 12454
427,12719 8323 24407 15238 11649 9286 20771 5167 18095 1900
428,22731 15331 3913 15903 2748 902 12142 625 21337 13608
429,304 18852 7993 4738 14289 17855 3744 19326 11964 5673
430,20686 24481 1258 1082 13696 1811 17478 12465 10396 5389
431,17418 5083 16790 2526 13128 14061 10028 24992 25950 20587
432,16775 15903 25083 5150 22075 8318 19973 9092 12223 7568
433,8769 20308 14684 9327 15124 8544 6691 24197 17739 17662
434,4620 14593 7615 5717 878 21552 11803 8920 6016 11647
435,9934 15562 25868 17948 10201 1920 6172 11361 7030 2579
436,17723 19089 6198 20095 24128 23600 20146 23244 19709 19525
437,2665 20146 19089 19480 17723 8894 20095 10035 19709 3165
438,6579 12239 519 20873 11985 19812 20327 13592 9503 5991
439,2426 23154 10594 25407 17156 10792 18392 21920 9322 1583
440,24000 3203 485 10915 16028 2977 1386 24779 1919 20948
