user_id,item_list
214,24075 9438 5942 773 4844 17723 12550 10269 22554 8531
215,15925 7709 8676 13894 25645 22500 4308 7708 18245 10377
216,7012 23398 18644 17697 14396 16758 5763 18949 6510 19504
217,562 3348 10979 9282 11987 16966 25643 9797 3469 10450
218,5150 17546 15196 19010 10766 15234 9602 9511 21493 19973
219,8709 497 18793 9769 13609 13424 9662 15559 12048 22548
220,24075 9438 22554 10269 18293 12061 10786 9851 15564 12923
221,19826 11459 18223 17668 6464 5467 7939 11711 6325 4284
222,14684 4502 20308 18419 10418 7883 5581 6612 17668 4257
223,9003 7639 13562 17149 15387 24900 11732 2894 7233 18523
224,2485 3788 19340 15795 15645 13226 15402 24361 10162 23468
225,25407 16772 24143 1436 8990 22438 16431 14362 23255 15954
226,9378 14070 792 769 22717 12778 12138 13019 2590 2922
227,15124 11737 19631 10522 11832 15363 14684 25162 6450 9650
228,19874 19631 9615 17668 2854 16365 1816 4203 12630 23600
229,17248 4384 20637 12083 891 20613 8100 25767 8079 8680
230,711 6097 21373 12759 19150 7946 19823 13795 19627 25834
231,24075 18293 22554 9438 5942 10786 2597 3551 12923 9851
232,25335 9533 1457 11792 22974 4684 18872 24756 8223 21811
233,14666 195 5862 9859 10569 13625 21024 5152 24875 3577
234,16577 5930 11197 11354 306 12943 12601 625 22731 16772
235,21042 25416 23659 22731 16577 14328 21712 5930 8316 16942
236,6088 14418 22359 22646 13541 15459 9591 9386 25903 10789
237,14838 8959 17857 91 6810 21473 11896 7284 24327 6734
238,5497 18330 21872 6139 16897 20820 16871 15394 7114 12945
239,10513 21802 6837 6616 11597 15638 15330 8369 13756 1205
240,10467 21920 588 10730 1064 11991 10556 8097 4147 16702
241,25308 19123 11369 21780 17200 3782 10002 11925 3266 21119
242,1397 10592 25675 15275 7487 8529 9155 18499 5367 9060
243,11832 5907 24546 5251 8724 24517 15869 5625 14528 24210
244,5078 25675 24075 14684 25463 9438 16324 18293 8395 4502
245,5487 23536 9284 1785 16112 3835 562 999 7885 3348
246,2426 1583 10594 7991 6734 12818 18392 5044 17156 10981
247,24216 3130 23004 23847 6358 25924 22750 7489 10073 24230
248,281 1771 15929 656 13522 7728 5003 8367 22520 22215
249,19089 7494 17723 18984 6198 24209 20146 12409 16630 11658
250,12719 5152 14382 23335 9159 11067 19653 22224 11547 5689
251,6320 18501 8529 3613 19526 9190 15271 13128 20281 17717
252,24546 24199 10347 25766 2281 13810 175 14506 19061 22756
253,13552 9438 5284 24546 19007 1712 17114 6419 24985 16011
254,9438 25675 25407 5942 12061 22554 19089 23799 8538 9851
255,14006 4559 4038 23838 3667 21757 25486 6127 12937 3181
256,13290 14462 829 10864 18528 24955 5029 11129 9907 7484
257,2426 14684 9555 23154 4502 12818 7727 7883 23141 10594
258,23600 16630 11618 20146 19709 12409 7494 14895 19480 20095
259,16324 14386 17637 5078 8395 23434 2459 19532 6652 21416
260,25407 6734 9555 10834 18392 12050 10792 1583 13711 2492
261,7030 16301 11855 3281 19577 9293 3037 13954 1092 5324
262,19792 7932 8492 468 2441 21495 6222 14080 11430 20554
263,18949 11645 19857 13020 14396 25711 7312 3188 5195 8446
264,24355 20308 22653 18419 5581 10418 7883 17668 4257 20553
265,4543 10269 24075 12061 19739 12691 25205 1382 16333 20438
266,15394 8545 13490 5475 9060 11645 7368 11848 12680 8348
267,18486 21733 3127 16460 14189 21111 4564 25623 13126 11604
268,2426 15691 9555 23154 10834 23141 23468 6327 12818 7095
269,5044 5646 11295 19089 3572 16188 16630 10035 8785 1711
270,21854 13541 23536 4620 2333 8920 11792 16805 4254 312
271,773 5279 6802 422 22177 18268 2724 6114 6955 991
272,25675 24075 9438 4512 18293 7202 19401 25463 19564 25260
273,2426 23154 9555 7991 6734 23141 16906 17156 18392 13711
274,17517 24770 8318 25167 19402 15105 19828 12142 2756 20311
275,25675 17860 7487 22410 3506 12453 44 4296 21413 604
276,15898 18727 20819 21705 6042 17284 2306 16040 20894 22323
277,5717 18190 12341 9284 13541 23536 10450 18114 19114 23711
278,11979 24420 7117 1628 15379 13438 388 23741 3418 22021
279,6938 24098 23985 2278 13513 10604 1103 3577 12579 7648
280,15231 23403 24355 4502 19874 18419 20308 25675 16214 4257
281,12061 2333 13541 21854 23711 2300 18190 22646 23536 5396
282,24484 23071 24109 16711 24093 8064 23427 8811 3810 13855
283,18190 4620 5717 23536 15327 2333 6088 2868 21854 9284
284,19874 4502 14684 9819 21812 1714 15754 18419 9683 15363
285,13865 7109 15234 15903 12789 6743 12151 25886 15196 5420
286,1863 7266 13628 18122 12061 22359 5751 6923 12971 13290
287,24200 25305 17369 10328 21081 1684 6280 5933 7259 8537
288,9234 19363 18878 7920 23932 8742 12893 18180 4832 16385
289,3527 13433 24546 158 5915 7839 12616 14104 23285 5877
290,471 24962 21704 3418 22327 11854 4195 1538 14248 6865
291,17464 4787 10865 13885 15415 2579 22847 17948 20371 17121
292,7333 17546 23689 3971 24958 6712 10747 7568 7207 2873
293,18246 14273 6867 9508 22754 9753 7179 23960 3439 10667
294,23450 9876 15451 4779 4349 15050 24566 10426 9971 5745
295,8784 9477 1808 13708 19429 359 2729 20766 25162 23783
296,19089 25407 16630 7494 11295 8097 8894 20095 19709 23600
297,14104 11702 13810 16011 13552 9520 8805 25766 3527 12087
298,18512 20308 14684 23109 21085 9829 8395 8769 6612 18419
299,14436 19427 13860 9752 25621 12133 23579 12963 20596 13119
300,25407 14356 12889 5044 21577 20367 15524 9992 19468 9786
301,12409 17723 20095 16630 19709 2665 19480 23481 8894 3165
302,10789 25903 6926 1378 6088 22646 21890 18768 1863 13009
303,7144 18636 15903 17546 5150 22075 9531 10766 9092 4118
304,14291 23600 13797 23481 8704 21552 16630 8544 19910 11687
305,23258 9284 5717 23536 18190 11716 13541 23711 8686 15327
306,13686 11357 15993 3905 11305 14253 1566 1097 1211 14406
307,18246 17525 6600 18838 14038 21181 15145 10870 21654 52
308,2333 2868 13541 18190 3983 21854 4620 9029 2996 19114
309,520 25228 14006 7188 9813 23597 7186 16551 12158 9179
310,20657 24877 19379 16176 22445 25071 25407 24949 21362 14966
311,8709 22548 3037 20300 18793 15559 497 5032 24958 25676
312,18190 5717 15327 13541 9284 3835 18114 921 16901 7849
313,25675 22554 22750 24075 6294 25046 22128 6632 9438 14595
314,11702 22622 24199 13810 4025 6 25526 19007 20212 24210
315,6088 2333 13541 5717 11792 1863 18190 10450 21854 12061
316,11532 14100 24862 19175 10542 13226 4390 17647 23651 9297
317,10009 2333 4209 20496 21552 25030 141 14023 19114 7235
318,2327 5821 22005 12185 15548 16995 18733 2576 24400 14656
319,3631 1463 17020 23426 17579 6359 21266 18404 10269 13051
320,12601 679 25738 21042 22121 4351 5930 6446 19852 16772
321,21802 20163 15905 13494 11597 24675 15330 17899 17145 6616
322,25044 19119 25782 15595 3981 24383 24508 620 7347 18816
323,1258 14684 17478 20308 24355 22378 12413 24014 19355 10396
324,15899 2401 2639 22158 20 16013 10620 20148 15650 8990
325,359 8395 20345 2835 17637 19874 16324 2459 14684 11242
326,9021 4437 9295 16206 16890 6816 2791 15256 24718 25558
327,17925 9645 24929 16597 20438 23447 19739 22352 6638 4846
328,19948 22079 10792 7946 22010 12165 6878 2492 23895 7583
329,14684 19874 18512 11832 22653 24355 20308 18419 14534 10418
330,10269 9438 22554 12061 10786 9851 18293 5942 25260 23799
331,23749 16266 12158 25271 24969 5187 592 23153 12154 18053
332,20290 23799 14978 20553 773 8181 12273 5327 114 2197
333,18190 5717 6088 11792 4620 10450 9284 22646 19114 9218
334,4218 21733 9168 15663 14189 22548 15197 11723 7508 22591
335,9851 11792 24075 25675 5717 6088 2333 13541 15459 21854
336,19874 14684 4502 18512 17668 17305 16538 8268 2274 10337
337,10747 17843 15983 25192 18704 2126 14189 17369 10707 2275
338,22118 8382 8035 5364 1373 13717 19824 3199 14901 19068
339,9733 4980 11340 24070 12050 11348 8037 5952 7547 6691
340,8395 2459 17637 19874 17668 359 2835 16324 24711 20553
341,893 15708 23087 22807 17322 25693 9758 18790 21325 15592
342,18190 19588 9284 9315 180 2868 19312 18872 3835 23711
343,22982 11868 23989 3634 914 17205 565 1565 9053 862
344,11871 5084 5815 21139 25890 21674 592 25702 1547 17586
345,13294 681 3422 7111 3743 5549 5025 13703 20404 14640
346,5078 359 16324 2835 10418 11022 20308 8430 19874 2570
347,8229 16873 10994 7981 5815 25741 16499 15246 7260 6846
348,14684 19874 4502 10418 16365 25201 19631 15363 1714 20308
349,10437 14253 292 23109 4222 4150 14769 13418 6790 13109
350,8123 24898 3660 4413 15939 13748 11287 25013 22377 11193
351,10761 15161 16387 8428 15552 24063 14058 12390 20355 1195
352,18190 23536 15459 2333 22646 2868 12341 5717 3983 21854
353,23600 14291 13797 16630 8251 19709 19480 14895 9339 7601
354,17160 5593 6478 18246 20466 22577 7335 15399 20225 17733
355,11340 12050 4980 25407 2426 5952 5 9322 18392 8316
356,8987 25675 15993 15903 11305 1097 6961 19220 6735 4118
357,23737 3631 17680 9060 22438 12680 4737 19606 18495 654
358,8544 15830 8524 7639 20496 24472 14462 773 20148 14012
359,14684 4502 19874 5581 4257 7883 1816 12214 1714 15363
360,17517 15903 21222 12552 22121 5044 3572 15234 9041 21716
361,16865 5406 7898 4928 23460 4833 15892 3249 6658 5780
362,5469 502 3744 3497 9060 1869 4147 8337 6164 19769
363,16218 23444 8678 11533 24153 13677 22858 11500 8342 832
364,22359 9050 14418 13541 24764 10789 21982 6926 6754 9591
365,3037 5032 497 15559 9769 4936 9662 740 13424 15910
366,22752 23771 3621 2049 2236 19294 15104 20193 5803 4469
367,23109 11925 13485 4825 7910 7869 9358 914 7587 25574
368,9438 10269 22554 12061 10786 18293 5942 9851 15564 25260
369,8431 7494 19089 24209 20095 5522 18984 17723 23600 8894
370,15908 15562 4260 1185 14418 6134 20130 20308 23875 7169
371,8796 23523 12885 21072 21413 17860 4 1632 19985 11443
372,4620 23536 2333 2868 21854 23711 9284 22646 13030 10450
373,12968 7710 24268 17753 3097 1550 16945 11544 23706 19389
374,13319 12191 574 24513 12080 12087 10057 19614 15071 9077
375,2426 13226 21061 10162 2001 3744 13508 11848 10594 10076
376,17230 23230 8560 1904 9186 9116 21552 17471 21005 9591
377,7494 20146 2665 19480 16630 20095 17723 19709 24128 3165
378,13552 913 2422 13328 22701 4781 13433 22622 18886 6278
379,3744 21061 14141 13887 588 1869 8986 8337 1064 502
380,23154 9555 15691 10834 10594 6734 1583 18392 8316 6878
381,6239 21527 6760 22858 24104 25740 23628 10182 14978 24900
382,7553 25675 16425 17860 23888 22500 8491 9699 6848 15564
383,9438 12061 16890 22554 9851 5374 5942 9295 4437 23799
384,23909 11730 19910 25873 14291 17760 11687 13352 13797 11091
385,24481 3877 17478 16860 25013 18399 10396 12135 9777 19930
386,19977 21147 1307 5308 15115 18839 15984 6584 12652 6038
387,11848 19166 1282 8529 15271 13020 5763 4553 3188 9606
388,23774 25596 13503 23912 7417 2118 5952 7427 6450 7583
389,2426 23154 9555 10594 10834 7991 17156 6734 13711 18392
390,23600 19480 7494 12409 14291 2665 20095 23481 11658 19709
391,9438 4337 25406 7968 11684 10629 23242 10310 10157 7985
392,20986 8242 17369 24200 21510 24075 13911 8538 4768 9438
393,20308 14684 19874 21304 10073 24197 13628 24355 4502 18399
394,21030 14291 8538 17277 233 3231 20061 3256 2197 17865
395,4147 8894 13294 23537 22445 20935 3497 7736 18538 2236
396,13508 11848 11772 8529 16641 12137 14354 7012 18859 18644
397,2426 20325 14354 9606 18644 12662 18499 16353 25419 3961
398,20963 21409 24333 23405 2798 3579 4184 1702 7016 17908
399,11533 5952 19875 15169 8860 6708 12050 3737 1056 13503
400,8062 18245 7850 9398 16717 14374 8350 4384 23280 1143
401,8544 1863 9591 24621 2996 20711 8560 11384 18293 24410
402,12488 21373 1236 1151 19150 12162 5616 4502 3775 4785
403,4502 19976 13433 8430 25801 17313 14023 25804 15056 7669
404,11174 9602 18449 6426 19131 8806 22473 5859 2751 10969
405,14684 4502 19874 20308 6612 10418 4257 6329 15363 19879
406,2274 8396 15562 4015 19429 25549 2729 18987 2304 2835
407,10269 25675 9438 22554 12061 9851 5942 18293 4765 21362
408,14129 562 21871 19661 9282 18493 9797 25643 7229 12494
409,17205 19991 16790 14568 14245 9306 11755 159 16620 4525
410,1329 23280 24735 17248 25737 16688 16717 20244 18245 5038
411,12914 13797 8097 16630 19089 19480 9664 20095 18984 25814
412,8097 25407 24577 16394 12914 15234 17070 4257 19874 22010
413,8560 21552 22645 4940 13628 18122 7266 14385 16552 12801
414,10269 9438 12061 5942 25675 10786 25491 9851 22554 23127
415,2109 6011 6166 4686 365 1933 233 2637 275 15537
416,3774 5771 19764 8905 3345 3844 14473 4807 24439 4050
417,16241 17133 5078 927 19355 2459 890 16301 1258 17653
418,14684 18512 4502 19874 11737 6135 1714 15363 8769 11672
419,9591 18122 12801 22645 8920 14385 13628 19822 18080 21552
420,9520 1959 19007 1745 23975 24839 23285 9438 11623 17374
421,1702 20963 16726 23405 17908 7053 15733 4184 21409 7016
422,14619 13283 14159 12811 21816 5089 19149 9692 21621 8285
423,8544 9591 4966 11452 22511 8560 24621 8920 20496 24410
424,20308 15363 22653 6612 18419 5581 1714 17668 7883 4257
425,1863 8544 22511 13541 21552 15327 22804 11868 3983 20496
426,5815 17370 8396 14017 592 8295 14539 22891 20924 10994
427,12719 8323 24407 15932 15238 9286 11649 5167 18095 10422
428,22731 625 15331 23618 3913 6761 20362 9675 12142 902
429,304 18852 7993 17855 13342 4738 14289 11964 5673 14633
430,20686 1082 10396 5389 11775 10643 7886 22573 14334 8493
431,17418 5083 14061 16790 11096 2526 24992 4670 13128 25950
432,16775 8318 15903 25083 9092 22075 10397 5150 658 12223
433,8769 20308 9327 14684 8796 11404 17662 16786 17739 8544
434,4620 14593 2202 5593 5717 7615 11803 7651 7849 6829
435,9934 956 2579 15562 25868 10201 1920 24255 6172 17948
436,6198 17723 19089 20095 24128 23600 20146 20173 11900 19525
437,2665 20146 10035 8894 20095 19089 19480 19709 17723 5044
438,6579 12239 20873 11985 519 20327 19812 9503 13592 9401
439,2426 23154 10594 25407 17156 10792 9322 18392 21920 1583
440,24000 3203 485 10915 16028 2977 24779 1386 21259 1919
